ptm	Channel 126: Normal Pool	Channel 127: H2228	Channel 128: H3122	Channel 129: HCC78	Channel 130: H661	Channel 131: H1781
LSR_Y551	59.199197	93.5731038	138.7867964	651.9029	1186.205133	321.00708
PLEC_T1859	23.893816	43.53432	68.947848	72.2476	163.767109	105.71352
MYO1B_T569	76.406706	129.31932	32.558532	132.926	63.281758	83.29848
HUWE1_T2889	672.8323908	760.365978	378.274724	623.7663	2952.586766	1079.08368
RBL1_T369	357.8959918	377.448984	540.64352	880.3394	9518.29893	1160.19216
APMAP_T19	179.199546	28.935366	42.321556	27.6885	1024.63131	98.53884
CTNND1_Y208	36.357443	25.8308268	41.5712448	104.2331	191.484006	86.17464
TFAP4_T37	97.626814	63.783684	86.972044	56.9254	489.09613	151.41
GTSE1_S243	123.692072	163.032654	68.3395324	166.342	4522.79229	347.90856
YWHAB_Y127	90.457156	142.383834	271.094668	269.8197	2080.77691	422.56248
CLASP2_S529	90.96175	43.81362	33.318216	62.6215	221.906916	28.39704
CUL5_S34	363.866982	1386.64014	1497.820884	1691.034	4861.62146	3509.3064
GAS2L1_T474	36.4040224	91.565712	91.417744	111.9938	2518.58095	176.69208
COBL_T794	158.568616	91.000614	75.917476	240.5701	872.0237	313.878
PPIG_S544	NaN	NaN	NaN	NaN	NaN	NaN
ERP29_T43	70.661978	32.436306	88.965272	37.2206	612.28357	130.13184
HIST1H2BD_S39	NaN	NaN	NaN	NaN	NaN	NaN
RBM14_Y592	21.587738	101.06499	330.01884	304.562	532.57959	302.5404
MCM4_S26	NaN	NaN	NaN	NaN	NaN	NaN
PPIAL4E_Y79	NaN	NaN	NaN	NaN	NaN	NaN
ATP5B_Y230	38.927846	15.287742	18.119432	23.5948	130.124628	25.35852
DARS2_S242	74.484748	116.0691	85.984536	114.802	516.2726	406.0812
DYNC1H1_T1885	98.498262	81.006234	92.437964	65.4489	482.257	117.39336
DENND1B_T485	NaN	NaN	NaN	NaN	NaN	NaN
SLC25A6_Y81	34.1373846	18.4434102	54.351916	54.5958	175.189758	35.94612
SMC1A_S358	66.580121	175.3664052	161.5385724	137.08967	731.100504	254.3811
PAIP1_T390	261.51976	917.744346	251.185124	213.0597	2380.38011	369.26184
HSP90AA1_Y480	2.5230476	39.656382	59.26614	45.9776	346.06995	88.62348
GRAMD3_T275	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BL_Y41	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BO_Y43	NaN	NaN	NaN	NaN	NaN	NaN
SARG_T92	281.38148	347.3409	155.686732	1500.939	1654.54039	620.6664
PI4KA_S1479	398.773596	2996.86962	630.125456	707.1111	4417.35501	1963.2444
DCP1A_S525	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BM_S39	NaN	NaN	NaN	NaN	NaN	NaN
RANBP9_S487	55.731544	62.908278	53.803004	52.7868	1478.072	184.632
RB1_S788	NaN	NaN	NaN	NaN	NaN	NaN
RALGAPB_S1449	97.549408	48.736596	40.95032	48.917	369.727689	159.80568
CLIC1_Y214	42.945392	154.755	304.454528	217.9169	1161.546316	340.86636
RB1_S794	322.624328	135.170028	1458.657776	448.8216	11973.69618	155.08032
ACTB_Y166	169.873966	127.534878	87.660852	150.209	718.933833	151.75692
SMARCC2_S321	185.90811644	1209.258192	456.738052	2149.781	11790.505	3690.9096
ZC3HC1_S24	365.68343698	4014.64794	724.097288	2108.3414	22953.13964	3339.34848
HUWE1_S3919	NaN	NaN	NaN	NaN	NaN	NaN
NDNL2_S57	13.786707	46.295571	186.663952	73.8142	1235.47263	104.1636
ARHGEF12_T736	493.777724	832.28208	732.30336	1082.667	3234.09965	1609.2156
EGFR_Y1110	NaN	NaN	NaN	NaN	NaN	NaN
NUP35_T280	284.3167	311.799234	368.320068	239.8546	3479.03967	652.9896
GATAD2A_T20	639.77126	110.64954	63.958804	96.9436	372.40711	597.2544
SLC4A2_S172	74.72686	83.722056	53.33622	181.873	1030.26826	152.7588
GGA3_T217	58.807996	14.884296	45.63498	53.8543	145.207555	96.339
FUBP1_T153	1223.3425824	2245.191126	1589.26728	2229.1842	14651.55767	5681.1048
MAPK10_Y223	NaN	NaN	NaN	NaN	NaN	NaN
MFAP1_S133	153.426452	8.0622168	37.812636	21.9149	191.193156	55.5582
GPRC5C_S398	119.176722	21.105276	38.055424	28.4207	151.710684	41.82996
SEMA4B_S825	979.0212522	768.588456	2420.917796	595.7686	1000.3992946	1777.31496
CDK3_Y15	NaN	NaN	NaN	NaN	NaN	NaN
EIF4B_S425	139.1673744	404.3429178	354.4584392	164.79321	1603.867395	884.42352
SRSF1_Y82	0	19.421268	57.624276	34.4522	164.755722	56.676
CFL1_Y85	86.1346614	90.0050634	97.64047468	585.5159	491.984686	164.00802768
IGF1R_T1163	NaN	NaN	NaN	NaN	NaN	NaN
MYH14_Y426	NaN	NaN	NaN	NaN	NaN	NaN
TUBB2A_Y159	NaN	NaN	NaN	NaN	NaN	NaN
SKIV2L2_S758	651.80314	84.233232	51.570004	130.2074	249.224379	379.6896
ZBTB21_S343	126.615652	43.591548	62.8343	29.5897	246.930819	135.60048
H2AFJ_Y40	NaN	NaN	NaN	NaN	NaN	NaN
KRT6B_S237	NaN	NaN	NaN	NaN	NaN	NaN
IRF2BP1_T377	49.4860244	256.769496	188.14968	231.3784	1662.20498	1027.2648
SEPT9_Y278	42.1783354	16.776297	17.6187992	29.2549	89.086247	24.695544
HNRNPM_T68	206.113942	318.564792	475.137856	432.0026	1893.220764	685.07952
AAK1_S846	259.8242	113.78967	179.98676	120.375	904.01443	132.3936
PLXNC1_S978	13080.31032	33.0237366	223.4871892	72.81141	503.9196742	162.53994
DIS3L2_T15	36.8172424	203.10639	44.312232	302.395	119.682282	495.66
HDAC1_S423	NaN	NaN	NaN	NaN	NaN	NaN
SPAG9_T1264	690.418646	1171.45773	1089.226196	1225.8494	7150.615115	1227.38532
WHSC1_T536	127.554612	342.819318	226.211252	446.7524	1742.040535	946.6584
POLA2_T127	NaN	NaN	NaN	NaN	NaN	NaN
TBC1D1_S237	4583.696394	1039.625223	740.5551592	3467.4075	2411.253145	5706.55176
PRKCD_T295	35.991074	4.921665	9.1857616	11.8638	64.552911	36.5826
RB1_S249	NaN	NaN	NaN	NaN	NaN	NaN
HSPA9_Y128	NaN	NaN	NaN	NaN	NaN	NaN
ACTG1_S33	NaN	NaN	NaN	NaN	NaN	NaN
SYNJ1_S1223	424.439408	279.137322	372.557548	235.8864	3820.90199	1773.8304
BCLAF1_S276	8.2225154	106.124538	50.889316	56.5786	450.638558	75.79476
RBM14_S623	1622.641802	261.709344	511.504204	338.9194	1713.092373	692.50272
PRR14_T194	211.91008	11.5716726	26.5918284	20.20404	74.364805	27.826212
ARFGEF2_S1534	352.086138	160.493874	492.25644	196.9591	1438.90697	1489.0476
LCK_Y394	NaN	NaN	NaN	NaN	NaN	NaN
EIF1AY_Y95	NaN	NaN	NaN	NaN	NaN	NaN
LUC7L2_S285	NaN	NaN	NaN	NaN	NaN	NaN
HP1BP3_T85	2131.56336	0	49.28434	41.1578	243.250874	86.57148
HSP90AB1_Y484	65.1421348	213.24213	389.814752	279.3686	2883.401307	426.58236
POM121C_T424	44.108422	195.57954	155.07576	101.477	1037.12401	111.90492
SNX2_S365	NaN	NaN	NaN	NaN	NaN	NaN
KRT8_Y25	24.92837338	144.2448213	3458.85204	779.5324	255.43112077	1971.26052
PML_S530	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BM_S65	NaN	NaN	NaN	NaN	NaN	NaN
KRT19_Y391	6.8745064	31.964004	140.636312	481.6393	0	193.9824
SUPT5H_S804	36.7441626	72.185142	96.226176	66.7875	542.677071	112.4502
NUP153_S333	NaN	NaN	NaN	NaN	NaN	NaN
SLC38A10_S685	424.913932	1554.223104	31.5200072	1157.0278	2789.981118	104.17182
AHNAK_S5790	2232.7266	0	28.905576	29.8791	124.334497	35.25264
TRA2B_S99	NaN	NaN	NaN	NaN	NaN	NaN
ARFGEF2_Y1540	NaN	NaN	NaN	NaN	NaN	NaN
PEAK1_Y641	NaN	NaN	NaN	NaN	NaN	NaN
HIST3H2BB_Y43	NaN	NaN	NaN	NaN	NaN	NaN
AHNAK_S220	5362.677592	118.90364046	112.1610612	339.85652	406.4511302	169.96254
ATXN2_S674	NaN	NaN	NaN	NaN	NaN	NaN
THRAP3_S243	868.5581178	1269.755142	1458.369284	1143.0232	8688.996386	2136.19848
HIST1H2BC_S65	NaN	NaN	NaN	NaN	NaN	NaN
TUBA8_T349	NaN	NaN	NaN	NaN	NaN	NaN
SSBP2_T333	577.195202	737.558568	437.734236	819.7576	3711.40943	1241.4012
SRRM1_S562	NaN	NaN	NaN	NaN	NaN	NaN
CLDN3_Y219	15.0516452	7.4740338	36.357416	150.191	32.03782	682.5492
SRSF4_S334	NaN	NaN	NaN	NaN	NaN	NaN
ENSA_Y64	NaN	NaN	NaN	NaN	NaN	NaN
ARFGEF3_S1066	NaN	NaN	NaN	NaN	NaN	NaN
SF3B2_S431	NaN	NaN	NaN	NaN	NaN	NaN
COPE_Y60	32.515952	28.482786	44.407236	42.1671	233.296879	46.98852
ROS1_T1927	173.183024	55.059834	40.389866	98.4317	69.2558447	117.396
WAC_S470	NaN	NaN	NaN	NaN	NaN	NaN
ACTG1_Y294	NaN	NaN	NaN	NaN	NaN	NaN
SDCBP_Y91	NaN	NaN	NaN	NaN	NaN	NaN
XRCC6_S319	395.329902	268.996794	822.15638	440.9894	4257.052894	902.28348
PDLIM2_T257	441.854788	429.178422	836.98756	525.1257	1902.647074	968.46576
NEFM_Y384	NaN	NaN	NaN	NaN	NaN	NaN
CDK12_S291	NaN	NaN	NaN	NaN	NaN	NaN
MARK2_T616	54.849329	25.3983564	31.268844	22.99492	199.106769	70.50132
TJP1_Y1066	30.0035162	51.1830018	80.6491276	373.0089	474.322058	119.52324
NELFA_T343	75.84139	48.501414	59.433412	47.165	378.914671	122.97612
EIF4G1_T211	24.304902	36.33066	28.350052	40.2225	226.318972	84.62712
MARCKSL1_S151	1428.2450332	1597.329354	3683.792512	595.55545	6583.407478	5984.13624
UHRF1BP1L_S1081	2700.990026	2356.784358	1146.243212	1548.9004	2566.690864	10037.9124
YES1_Y194	186.382202	65.389317	70.4432272	36.42096	10642.17657	83.982024
CIC_T1408	NaN	NaN	NaN	NaN	NaN	NaN
FXYD3_T76	576.38855	85.1889966	154.146832	118.8187	565.213514	665.3556
TOR1AIP1_T20	148.50797	178.41	123.80448	141.962	1087.54632	257.7888
YWHAG_Y49	NaN	NaN	NaN	NaN	NaN	NaN
CS_Y185	0	26.51241	56.019068	34.3582	372.289385	72.72216
HIST1H2BO_S65	NaN	NaN	NaN	NaN	NaN	NaN
PANK2_S203	437.89486	5.681703	23.608204	27.7278	434.21966	44.52408
EPRS_T467	155.493328	1325.33436	998.87136	448.552	1233.85218	629.7648
RNF34_S169	142.80534	62.206152	43.085184	64.2105	309.70539	104.17116
PRKDC_T2609	835.4715536	568.1520372	891.5223616	529.11206	2473.570112	891.953076
EHBP1_S710	558.047984	827.58642	627.0554	601.495	4344.95552	830.166
SRRM2_S2046	NaN	NaN	NaN	NaN	NaN	NaN
MYO1F_S734	NaN	NaN	NaN	NaN	NaN	NaN
LARP1_T780	NaN	NaN	NaN	NaN	NaN	NaN
LOC284100_Y59	NaN	NaN	NaN	NaN	NaN	NaN
SRGAP2B_S209	NaN	NaN	NaN	NaN	NaN	NaN
SRRM1_S198	NaN	NaN	NaN	NaN	NaN	NaN
CDK11B_S113	NaN	NaN	NaN	NaN	NaN	NaN
EIF4B_T420	NaN	NaN	NaN	NaN	NaN	NaN
SRRM1_S463	NaN	NaN	NaN	NaN	NaN	NaN
GGA2_T403	104.89968	78.533004	339.18516	70.9112	438.464685	108.21264
SURF2_T190	105.999854	429.62382	318.5128	294.57	4060.6815	321.4308
STK10_T14	397.33916	269.81748	17.680024	106.632	126.837192	87.96396
CFL2_Y89	NaN	NaN	NaN	NaN	NaN	NaN
BAZ1A_S1371	NaN	NaN	NaN	NaN	NaN	NaN
EPS8L1_S182	147.224078	122.911266	335.385464	589.154	657.6961134	740.5044
ACTB_Y53	110.578254	610.493484	1036.883284	1430.7879	7529.676873	1290.35124
SEC16A_S164	43.9786166	740.85864	804.08416	228.9915	1530.53026	602.5356
SCRIB_S761	142.384554	87.233142	77.221432	128.277	936.7032	700.2204
INPPL1_Y986	NaN	NaN	NaN	NaN	NaN	NaN
TUBA4A_Y108	NaN	NaN	NaN	NaN	NaN	NaN
CBX8_S311	45.24662	17.172162	34.664976	15.7259	208.642494	38.9364
AIM1_S529	NaN	NaN	NaN	NaN	NaN	NaN
THRAP3_S444	1184.89574	744.42228	743.90568	586.68	1534.99273	713.6592
IWS1_S422	NaN	NaN	NaN	NaN	NaN	NaN
DPYSL3_T85	37.239795352	830.152218	216.836596	541.612	994.835805	851.7846
TSC2_T1462	85.787576	194.175402	73.302836	93.2059	640.44339	129.35988
COPA_T286	144.057804	160.74684	162.14596	130.329	770.91039	246.9228
NCOR2_S1487	74.450022	44.573088	186.37372	76.6683	193.524665	240.0972
AKAP8_S328	77.121402	25.916646	36.420172	25.9565	144.892329	83.20056
KIRREL_Y647	88.5367112	304.093176	47.6505032	375.4255	612.078036	158.03232
SPEN_T1140	499.865056	666.94104	746.9704	593.997	3961.20249	1233.654
EIF3CL_T912	NaN	NaN	NaN	NaN	NaN	NaN
NXF1_T85	19.304261	21.308424	33.365544	24.987	90.938269	89.6688
WEE1_T644	129.1056226	384.957252	348.0036076	204.00195	2218.193286	1623.23052
SF3B2_S778	419.347296	662.19351	797.568788	496.8382	2864.669182	1123.39728
TJP2_Y1179	32.4544152	154.441044	114.42994	349.3196	694.057017	423.26712
ZNF318_S1888	NaN	NaN	NaN	NaN	NaN	NaN
AXL_Y702	245.5203666	302.750712	14.0802656	1029.8917	1980.527009	112.485696
DVL3_S622	18.8412606	68.371614	45.298812	20.0726	456.50154	124.602
SMG1_S1638	53.572712	74.827434	101.207912	68.7755	473.40962	80.3484
FLNA_S2158	7717.406524	2370.7134423	467.1905568	1653.8161	2951.4082972	1828.093812
ZC3H7A_T210	262.273644	236.785638	389.284632	182.9251	1597.93544	348.70404
PDHA1_S293	NaN	NaN	NaN	NaN	NaN	NaN
CTDP1_T391	49.157854	108.908076	86.298896	145.185	567.46774	175.9884
DYRK1A_S324	24.409662	26.492346	44.291236	17.7981	299.70292	98.26224
STIM1_S512	325.156416	393.876498	541.71536	194.8557	890.956096	988.79448
SEC16A_S411	NaN	NaN	NaN	NaN	NaN	NaN
HSPA5_Y466	NaN	NaN	NaN	NaN	NaN	NaN
G6PD_Y437	0	3.5332248	23.069732	23.1886	54.867052	33.04488
PRPF38B_S280	NaN	NaN	NaN	NaN	NaN	NaN
MSANTD3_S274	78.382596	106.021254	49.920716	71.536	366.32142	113.7054
LSM14A_S183	NaN	NaN	NaN	NaN	NaN	NaN
CASC3_S66	141.696048	353.145324	424.45212	90.6317	1762.24076	403.4904
BCR_Y177	89.32536	22.095024	111.98408	40.9157	65.214387	27.83808
GAPVD1_S769	67.515104	102.92775	134.659876	129.451	462.709941	276.1596
SREK1IP1_T146	458.029538	444.173412	293.948988	698.6481	1834.823901	632.21172
HIPK3_Y359	607.7707272	472.536783	710.4929704	1165.0926	4662.634909	1558.45824
IRF2BPL_S659	NaN	NaN	NaN	NaN	NaN	NaN
PHLDB2_T574	1172.132674	4075.0896	551.559468	1266.104	1694.811204	1005.35004
POTEJ_Y754	NaN	NaN	NaN	NaN	NaN	NaN
PDZD8_S538	867.1400554	1017.7571616	1109.943216	651.3914	3790.109008	1214.40768
TPM3_Y163	108.763384	250.095366	295.334376	677.241	1142.336089	515.862
ATP8B1_Y1217	168.1622264	43.962048	54.25494	201.7966	171.965478	275.42904
RGPD5_S128	NaN	NaN	NaN	NaN	NaN	NaN
NFIA_S280	2043.835396	109.6279974	293.348108	99.44981	348.2911299	419.03652
ACTR8_Y424	287.0970886	266.359404	382.694092	579.0387	6205.664794	312.96636
CGN_Y99	86.5241552	67.39538982	475.782236	205.6837	1438.718887	143.916
MKL1_S454	NaN	NaN	NaN	NaN	NaN	NaN
FLNC_T43	NaN	NaN	NaN	NaN	NaN	NaN
G6PD_Y507	491.179967	2235.897048	1604.471632	1627.5543	1484.212259	2584.896
OCLN_S341	713.6871224	45.6171114	94.9540852	595.624	365.247491	486.27444
PHACTR4_T358	NaN	NaN	NaN	NaN	NaN	NaN
GTSE1_S435	11.7356226	328.49214	49.15906	326.084	4641.63083	427.0632
FGD1_T711	NaN	NaN	NaN	NaN	NaN	NaN
FAM21C_T437	395.0228	962.821884	287.9016064	740.0587	6808.445048	1754.031
EIF2B4_T86	342.913915	442.204974	546.862512	529.1284	6468.72837	1541.11956
UTRN_S1415	489.848836	55.270506	66.768556	83.8285	1048.81341	201.60168
PNN_S114	105.66307	125.985162	283.890396	127.2853	624.553285	433.3356
PRR14_S207	273.4162474	9.0302022	30.014188	27.1261	112.552302	32.2872
TXNRD1_Y163	112.036164	867.008418	72.222528	62.1253	209.7237428081	54.11352
SIN3B_T262	6.6411438	257.96376	91.915152	432.759	1100.46837	499.3416
PRKCA_T501	1869.31416	1440.62598	620.49618	108.6022	343.380003	315.39828
NDRG2_S328	NaN	NaN	NaN	NaN	NaN	NaN
SF3B1_S229	NaN	NaN	NaN	NaN	NaN	NaN
PPP1R16A_S60	657.16239	635.140398	968.4492	374.4953	398.001633	1135.284
LMO7_S1207	4162.2896134	1001.8248864	1591.9469496	1296.76103	1222.61319862	3625.188144
ACTG1_T318	NaN	NaN	NaN	NaN	NaN	NaN
RRBP1_T287	24.666518	149.14164	64.498204	158.52	468.94161	248.7
ERBB2IP_S1239	352.1937692	335.0060088	179.9340148	236.79857	701.3203448	1702.73628
MTA2_T621	35.704536	11.512518	29.873944	15.442	116.561323	126.9924
ANXA2_Y30	1313.5779964	1432.886862	455.7242236	7808.4647	5468.473891	740.56992
PLEC_S4392	180.85941	332.10594	240.26384	243.122	1309.78342	450.7872
NACAD_S1303	NaN	NaN	NaN	NaN	NaN	NaN
VSIG2_T315	NaN	NaN	NaN	NaN	NaN	NaN
GAB2_S405	NaN	NaN	NaN	NaN	NaN	NaN
ERBB3_Y1328	137.2801812	50.323419	62.11044724	322.0753	591.283646	602.44212
SRRM2_T792	NaN	NaN	NaN	NaN	NaN	NaN
NVL_T150	0	270.22332	26.0265256	134.1302	1098.18035	330.33
MAP2K6_S207	NaN	NaN	NaN	NaN	NaN	NaN
PLEKHA7_Y1011	174.1539164	89.762745	133.9053192	966.4768	86.658896	455.32944
LMNB1_T575	794.9526166	714.1130202	771.3037896	1231.1137	6814.969506	1712.24856
PRR3_S33	NaN	NaN	NaN	NaN	NaN	NaN
EIF3B_Y525	80.17729	426.530316	532.598456	107.5027	421.92917	122.51292
SFPQ_Y698	4.4257026	81.515358	143.5268	342.174	168.95615	278.7372
VPS41_S249	384.5129664	1085.353986	1640.341152	917.5381	14603.559941	3244.25316
RPL4_Y184	NaN	NaN	NaN	NaN	NaN	NaN
RBM14_T206	11712.3347236	1454.1373626	2298.479912	2930.92694	8194.600969	2914.91016
NCL_Y473	0	19.7891004	40.594316	30.7409	227.495114	29.98176
HNRPDL_Y167	0	12.010242	26.600192	25.5056	139.45842	35.38344
TRA2B_S95	NaN	NaN	NaN	NaN	NaN	NaN
RNF167_T288	18.6170742	3.348123	7.2600224	17.7672	38.036532	23.08464
VCL_S290	NaN	NaN	NaN	NaN	NaN	NaN
BARD1_T299	116.075826	832.278318	79.3977312	1889.787	8340.56418	1304.5662
ACSL3_T688	369.665836	193.617942	274.116352	771.865	1306.458312	831.5592
FZD6_S606	NaN	NaN	NaN	NaN	NaN	NaN
ZNF318_S698	NaN	NaN	NaN	NaN	NaN	NaN
PRPF38B_S527	NaN	NaN	NaN	NaN	NaN	NaN
RPS6KA6_Y239	NaN	NaN	NaN	NaN	NaN	NaN
ABLIM1_S458	5107.128958	77.68152432	443.638868	329.2492	1181.0427117	645.33492
HIST1H2AJ_Y40	NaN	NaN	NaN	NaN	NaN	NaN
ARHGAP12_S240	NaN	NaN	NaN	NaN	NaN	NaN
SYNCRIP_S359	60.4527474	379.2759594	1146.467324	769.6265	3265.473778	1503.94476
SPAG9_S268	97.587432	52.2747	35.263768	86.7297	487.47014	115.88904
MICALL1_S311	NaN	NaN	NaN	NaN	NaN	NaN
EP400_T2294	11.2596824	112.947552	67.974724	143.9	793.16734	55.59396
NUCKS1_S19	39622.9459048	571.7944056	601.9409128	462.95376	3561.8901761	1388.454936
MFAP1_S132	NaN	NaN	NaN	NaN	NaN	NaN
CDH3_Y823	NaN	NaN	NaN	NaN	NaN	NaN
IQSEC2_S383	1343.499664	2468.7384	519.15626	880.025	1188.320582	3226.4424
NUMA1_S1847	592.2529	92.491734	576.926928	106.2578	406.503317	265.5744
BUD13_S236	NaN	NaN	NaN	NaN	NaN	NaN
DNAJC11_T232	30.3235192	119.19099	43.4255744	204.0928	5517.10041	748.2864
UGDH_Y352	124.693985	944.20956	349.406268	418.5402	372.852249	228.94392
APLP2_Y750	88.3236604	193.4928726	202.7806324	3521.841	1019.984081	367.487424
GRB7_S66	NaN	NaN	NaN	NaN	NaN	NaN
CTTN_S113	43.8607228	73.951686	114.623892	63.135	176.31881	101.211
PRKAA1_T382	200.270468	346.45398	255.155108	212.4194	927.8115	1332.3576
PTK2_Y861	77.029834	561.113016	122.294044	215.1295	928.473253	492.1278
STK3_T336	131.754906	136.60962	110.039108	337.194	415.18976	332.0448
HSP90B1_S64	218.5779376	122.0458122	144.824782	110.76731	1036.153402	252.46116
DBF4B_S501	205.518944	93.19842	135.830084	131.3519	1897.95414	210.00756
USP6NL_S617	258.49433	163.196472	68.637664	91.4133	1442.96225	737.4624
CHCHD3_S113	388.4415828	282.763092	652.205128	231.504	3887.60913	362.2788
RABEP1_S416	901.834608	328.253538	405.218624	389.0483	3089.6303	707.91
PKP4_Y415	NaN	NaN	NaN	NaN	NaN	NaN
TANC2_S1740	637.16293	101.1178746	204.5033252	120.81017	388.15456	841.86096
TUBA1C_T223	NaN	NaN	NaN	NaN	NaN	NaN
TF_Y536	NaN	NaN	NaN	NaN	NaN	NaN
NUCKS1_S79	NaN	NaN	NaN	NaN	NaN	NaN
C2CD5_S281	NaN	NaN	NaN	NaN	NaN	NaN
PDIA3_Y445	45.649558	42.2582382	49.937768	78.8871	238.315565	76.602
RGPD1_S119	NaN	NaN	NaN	NaN	NaN	NaN
HNRNPR_Y578	0	26.350302	57.510132	23.684	172.202867	50.304
RAD51C_S20	338.3340212	452.82225	403.6961356	383.0365	3430.200138	1135.01736
USP36_S952	27.1376318	40.5691572	45.604472	90.7125	432.686188	73.799328
BRD9_S138	95.1463882	54.6310572	91.69162	56.1622	283.709217	132.44532
PBK_S32	NaN	NaN	NaN	NaN	NaN	NaN
RCSD1_S351	2848.80658	267.026874	154.530212	175.1561	1367.02547	256.02972
MYOF_T1781	1332.9708766	2556.870774	1531.507052	2774.9466	8807.096721	2496.91728
ACTBL2_Y189	NaN	NaN	NaN	NaN	NaN	NaN
IGF1R_Y1165	NaN	NaN	NaN	NaN	NaN	NaN
S100A14_Y32	23.745018	42.6255006	309.905716	83.7422	134.9795793	400.90788
PKM_T41	475.3671046	904.884576	1120.642244	1368.7908	3154.106205	1174.3212
CNPY2_S23	190.4666974	76.36062	161.250788	70.1839	585.673842	150.56868
NCOA5_S162	60.631402	111.014682	110.691608	110.586	637.91992	215.9472
ARPC2_Y261	45.6560376	52.565628	81.767472	931.668	224.427616	52.69824
XRN2_S499	NaN	NaN	NaN	NaN	NaN	NaN
NPM1_S207	.052174554	101.54322	18.48054	220.076	826.46551	176.2512
ZMYM3_T817	34.91127	51.739698	59.528184	62.3119	759.26531	234.1788
VIM_Y53	589.4143308	630.481446	102.45124872	325.45716	11808.542963	63.762972
ZNF609_S578	NaN	NaN	NaN	NaN	NaN	NaN
CTR9_S1091	NaN	NaN	NaN	NaN	NaN	NaN
RPL38_T14	53.356014	47.307378	49.546152	62.777	479.45376	112.97604
LIG1_T233	191.703525	550.328502	189.4613964	1274.043	4629.30433	1660.8144
AKAP13_T2391	182.017784	90.821976	135.354252	100.861	771.46439	155.601
EEF1D_Y26	81.3707392	84.465792	102.292396	149.8328	460.113343	227.63052
MLK4_S528	NaN	NaN	NaN	NaN	NaN	NaN
HCK_Y411	NaN	NaN	NaN	NaN	NaN	NaN
RSRC2_S30	647.077106	1530.59478	1730.06344	1459.936	10809.73664	3245.0064
ELMSAN1_T704	NaN	NaN	NaN	NaN	NaN	NaN
WASL_Y175	96.219732	61.309029	68.8273704	126.1832	310.8396496	320.3778
NPM/ALK_Y156	NaN	NaN	NaN	NaN	NaN	NaN
STX12_S218	2877.4518634	228.51837852	279.486456	535.57012	2127.812895	375.723156
PRKCQ_T538	1476.8541	4.822257	103.941336	39.03294	179.429243	78.17292
CAPN2_S20	0	8.914173	16.068668	10.0051	61.121435	17.9034
KMT2C_T2305	692.05911	343.956696	409.684508	485.836	5508.06467	1047.504
SNRNP70_Y161	31.268726	42.643296	42.321904	85.8965	326.52206	78.23412
LMO7_T913	691.0816604	834.071082	617.647916	1954.8506	2713.39295034	3589.65168
USP24_S1281	NaN	NaN	NaN	NaN	NaN	NaN
DHX38_T1217	104.2270626	755.678754	426.9728	974.263	3385.71283	1245.06
SDC4_Y197	273.794528	195.126618	103.348692	442.915	234.726753	548.2452
SYNE2_S6484	NaN	NaN	NaN	NaN	NaN	NaN
INPP5D_Y40	210.478748	487.7661	62.082504	79.7868	457.857178	109.06932
AIM1_T524	703.432748	641.721162	1088.528108	1007.1119	2949.821752	1677.291
TMEM88_S148	105.716032	51.121419	45.678828	29.43455	1775.653654	78.617244
XRCC6_S324	63.119452	37.903746	159.16476	77.3337	720.9756	163.3728
ALDOA_Y3	301.3803774	409.0476522	383.165052	1759.7984	808.3403197	683.90556
SDHA_S321	136.0575544	98.448348	175.222872	106.0493	1213.528136	350.65524
RBM14_S620	979.506582	126.9271212	246.6815168	172.19185	827.060783	314.0994
PLCB2_S964	NaN	NaN	NaN	NaN	NaN	NaN
RBM12B_T640	12.6529516	14.838126	16.073308	32.3191	143.38628	27.30888
ATP5B_T60	0	92.588292	143.94092	93.489	473.887445	86.77572
CLDN4_Y208	148.4313012	133.6820316	288.437712	725.6158	298.7702887	946.21428
ALB_Y287	265.6539776	652.4854638	757.840528	1037.53856	4864.637436	711.66432
CAV1_Y25	240.775534	156.155832	4.05942928	262.494	228.385946	21.36108
RBM12B_S575	3536.3628918	5315.536368	7427.003472	4615.1953	52395.712015	10968.92784
SLC2A1_S490	3157.648372	1.1611242	68.3707828	72.12371	285.9593988	118.927344
ZDHHC8_Y541	NaN	NaN	NaN	NaN	NaN	NaN
FLNB_T23	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_S534	NaN	NaN	NaN	NaN	NaN	NaN
RPS6_S236	NaN	NaN	NaN	NaN	NaN	NaN
MACF1_T7273	NaN	NaN	NaN	NaN	NaN	NaN
ROS1_Y2110	56.4977567	27.285729	16.749704	1691.632	106.659127	56.05008
NAV1_S1000	137.0319	185.46774	118.43136	171.363	750.42901	423.9264
ACTC1_Y55	NaN	NaN	NaN	NaN	NaN	NaN
CTDP1_T843	152.547244	133.068267	71.028134	169.9726	1533.165361	164.349396
RIC1_S1004	NaN	NaN	NaN	NaN	NaN	NaN
AIM1_T525	NaN	NaN	NaN	NaN	NaN	NaN
STK24_T194	1674.738756	1054.647288	868.239932	937.5563	1186.891816	1764.5532
HSF1_T367	NaN	NaN	NaN	NaN	NaN	NaN
ERRFI1_T127	465.9174228	1415.735904	2278.7156	1914.3911	5500.21449	1249.11216
