ptm	Channel 126: Normal Pool	Channel 127: DMS53	Channel 128: H526	Channel 129: H69	Channel 130: H82	Channel 131: H446
ADRB2_S246	97.658568	6.175351	15.803529	7.9685864	7.16969	8.8932622
PPP4R2_T173	1438.788204	1061.3083	748.74303	142.916052	47.99508	1817.22273
CLDN7_Y210	NaN	NaN	NaN	NaN	NaN	NaN
PHC3_S842	685.450836	696.60526	1055.38503	92.7368	213.36838	570.289028
SMARCA4_T1425	213.279507	36.03054	1149.094884	285.025652	172.86194	1317.991118
GMPS_T318	872.91665118	1224.80163	883.3393611	680.1212572	332.25627	1822.392542
PACSIN1_T184	54.187056	7281.9552	55.78465368	571.043052	398.469	775.493414
DUT_S11	241.740072	246.10196	150.684996	144.733936	61.2564	537.01695
NUP93_S438	407.722518	193.03297	230.205675	398.17328	153.8996	84.486772
SPAG9_S1144	9.9488466	43.32484	21.583716	340.26532	33.8298	21.876257
SF3B1_T326	NaN	NaN	NaN	NaN	NaN	NaN
GAPVD1_T390	234.2751768	162.99634	141.7619343	394.490004	71.43124	136.483315
AKAP10_S187	3308.785578	3708.198468	514.29799995	1010.870636	628.1101	1740.203381
CAD_T1410	96.4177452	25.0566667	2759.681274	1022.536588	1845.9938	.74087656
KIDINS220_S1559	282.85551	437.3382	497.18781	138.903476	20.5687	803.03607
PPFIBP1_T551	5104.40616	523.6985	309.278592	108.468312	59.4966	1907.38093
FGD5_S744	12652.63524	7.553585	531.227277	14.3025128	18.10638269	26.1502971
ZEB1_S706	137.620728	46.4815	44.677563	14.972272	23.3736	257.81222
PKN2_T820	290.2196682	803.09957	109.74899754	120.6735908	226.0775	99.229018
MTCL1_S1514	950.6007882	1321.40723	965.628447	1460.901636	77.653184	1241.514259
TP53BP1_T855	296.669142	1070.9257	102.501189	106.094096	71.0787	427.58163
RBM12B_S591	224.35623	954.28333	112.269633	89.7385716	57.999	318.009243
MTMR10_S751	12188.374884	1938.80453	38.28522096	279.9769576	62.8653	575.642452
HAUS6_T590	107.750034	117.05239	52.241742	179.51364	49.4909	210.12767
PRR12_T738	1039.3299	1064.2866	318.190026	133.55446	49.193	816.63149
PRPF38B_S473	211.182174	358.43925	435.596427	88.2214384	323.3483	297.914643
JARID2_S203	4.0421808	69.64451	17.0411955	15.0318272	20.62785	56.188696
REPS1_S709	794.870874	366.19986	143.267082	53.4334168	2.02467	371.249233
EIF3C_T911	2466.87714	189.989904	132.788628	45.2277492	72.50815	209.796933
PRDM2_T1529	92.523627	397.67208	139.478157	51.384416	15.456006	463.48548
CHD4_T1542	92.468628	214.3544	48.074439	30.954792	34.5384	145.84849
AAAS_S541	370.3644	267.56795	206.5884198	177.7124356	119.20503	203.979022
SPEN_S711	11.3524362	29.87842	12.5028204	27.340336	4.66885	10.497984
MTOR_S2448	6979.3912062	6808.385415	800.5620735	547.3645764	150.85653	1895.649878
MATR3_S14	583.484013	761.768904	2313.401475	1176.513272	1126.8275	300.6879439
SRRM1_T416	NaN	NaN	NaN	NaN	NaN	NaN
GAGE2A_S114	243.8897202	104.086424	63.0715113	16.007828	1003.5215	2596.54653
BUD13_T147	NaN	NaN	NaN	NaN	NaN	NaN
PPP2R5D_S95	NaN	NaN	NaN	NaN	NaN	NaN
EXO1_S815	NaN	NaN	NaN	NaN	NaN	NaN
CDC25B_S160	0	152.0129	114.88932	3.1158144	1.2989	33.897493
YWHAQ_S145	123.189066	50.435554	803.256951	547.9774	528.71371	14.098574018
PSMA7_S216	74.628918	63.98093	259.41237	149.57028	79.7554	58.413119
PKP4_T432	182.998116	41.66981	153.56943	22.03942	5.46116	17.703685
BRD8_S694	26.37891144	789.9905	0	20.4870332	4.96298	254.094398
TLN1_S1201	7199.60724	52.39871	129.128328	156.501564	64.098	121.706401
CHAF1B_S429	NaN	NaN	NaN	NaN	NaN	NaN
SART1_S437	114.586542	9.145565	376.69191	0	24.7674	13.011521
PRKAR2A_T54	1173.660516	714.32075	735.507444	287.324536	124.68071	801.925089
SCAF11_S830	82.989144	555.4445	166.43487	130.163336	113.874	430.69854
SAMD4A_T423	NaN	NaN	NaN	NaN	NaN	NaN
FER_Y402	NaN	NaN	NaN	NaN	NaN	NaN
IQSEC1_S180	1817.59599	329.10384	76.3584297	150.110924	97.88955	82.0695992
NCF2_T233	32000.299128	115.35255238	298.763842377	113.77588356	172.4388186	138.446658
TLN1_S1725	160.94673	15.95945	21.619584	33.03952	6.67721	22.261885
OGFR_S361	1136.482704	309.83277	726.326412	236.040464	432.6062	178.570802
EPB41_S92	165.483486	544.2762	0	20.874956	0	337.43841
MYO1E_S736	457.558794	77.13602	273.760599	49.0242896	8.52184	7.9258431
TRA2B_S16	0	8.544003	288.71241	170.13636	1060.04	0
SRSF4_T399	21.8618926722	206.161761	1702.141665	752.482495972	1643.8643	125.0241928
MAPT_T470	0	227.38495	128.94693	16.7305416	0	1076.26271
KANSL3_S531	NaN	NaN	NaN	NaN	NaN	NaN
MYBBP1A_S1241	78.6493638	758.0625	521.13999	59.939556	149.61019	2132.41263
SSX2IP_S540	245.8590624	232.569376	289.778895	328.531436	250.1182	298.035018
KIF18B_S674	NaN	NaN	NaN	NaN	NaN	NaN
SSFA2_T442	160.821612	397.956	15.857037	28.041264	14.0148	94.558147
ARHGEF12_T1471	NaN	NaN	NaN	NaN	NaN	NaN
EIF4A1_T242	7.7093856	21.34002	66.408867	87.02622	29.7625	7.7927137
HN1_T54	455.929236	1010.9047	194.237715	89.0109	19.30954	1475.47115
DOCK11_T1352	521.11836	25.20557	24.401412	24.838396	22.0003	75.362882
PLA2G6_S65	42.436926	11.958219	426.77922	138.267668	27.2923	16.202047
FAM120A_S513	363.231162	580.9713	1022.93772	132.179688	18.15971	416.23428
MAP1B_S1782	NaN	NaN	NaN	NaN	NaN	NaN
ATG16L2_S304	118.620936	43.18795	137.237289	24.02262	8.47548	6.3724599
SEMA4C_Y789	NaN	NaN	NaN	NaN	NaN	NaN
HNRPLL_S68	428.561658	124.85291	218.983989	56.6977344	130.5001	174.503518
CDK7_Y169	107.774604	131.2896	67.213104	58.293796	37.1054	43.021597
MTPN_T31	1258.563852	417.63904	318.746568	81.5991636	20.71795	285.187207
CERS2_S341	NaN	NaN	NaN	NaN	NaN	NaN
SORBS3_S544	1844.896662	72.027098	332.960586	31.8684848	12.6504	329.6588252
NEMF_S89	12.3860016	0	104.429976	204.45904	16.5146	1.1840406
GIGYF2_S258	713.999286	919.3132	363.747531	83.102444	74.3469	688.64451
PAK6_S560	68.4366732	137.3658	399.137928	78.8787904	4.27426	159.003605
DTL_S557	19.76950584	2271.3184	0	1103.29486	34.87488	316.168629
SCRT1_S215	NaN	NaN	NaN	NaN	NaN	NaN
MKI67_T844	300.754944	3926.8567	253.5054837	96.7978164	16.18981	897.900237
ZNF768_S132	NaN	NaN	NaN	NaN	NaN	NaN
FAM117B_S194	85.223124	108.11463	349.05003	19.74986	43.282	102.88478
RGPD5_S1486	NaN	NaN	NaN	NaN	NaN	NaN
EIF3A_T574	56.427462	284.13073	127.89294	14.3829212	3.96825	315.181768
TRA2A_S262	NaN	NaN	NaN	NaN	NaN	NaN
MCM4_T23	0	881.4299	330.513183	48.464376	0	1031.02418
ZC3H18_S78	NaN	NaN	NaN	NaN	NaN	NaN
CDK12_S323	NaN	NaN	NaN	NaN	NaN	NaN
LDB3_S44	207.258156	33.95353	62.995086	20.518572	7.59724	10.1843135
PNKP_S114	NaN	NaN	NaN	NaN	NaN	NaN
EHMT2_S121	101.942064	446.7671	63.400365	51.86438	48.5923	253.60391
HNRNPM_S432	69.4874754	18.826288	180.587148	157.181772	123.0162	1.4974864
TWISTNB_S316	NaN	NaN	NaN	NaN	NaN	NaN
SMARCA4_T1423	0	42.67575	80.62215	18.887316	14.0815	105.589633
MADD_S813	582.6829554	1271.25947	20.1410874	157.8842096	27.30316	288.420319
LEFTY2_S342	NaN	NaN	NaN	NaN	NaN	NaN
PAK7_S602	NaN	NaN	NaN	NaN	NaN	NaN
IARS_T405	138.069792	132.961465	142.65321	668.379692	97.9895	61.8556193
EEA1_S18	3339.512442	27.476475	227.517486	41.08209604	17.09447	36.553875
FARSA_S301	1084.830516	2007.002426	1618.695645	975.814172	1197.1424	3663.897852
VWA5B2_S81	NaN	NaN	NaN	NaN	NaN	NaN
PPFIA3_T714	1061.725833	686.42457	1278.130014	786.154836	299.867904	1335.317842
THOC5_T328	3491.146764	1096.75696	679.3343046	145.1784392	119.41921	996.102483
ARL3_S58	268.890678	65.23335	159.12456	61.88546	44.9803	50.556323
IKZF1_S445	2739.16188	10.14871	58.570533	35.793726	15.16157	134.059337
DOCK4_S1717	158.45949	157.7732	20.631303	39.182852	15.3537	204.92854
KDM1A_S45	134.8885062	111.23346	78.166809	20.5726512	18.76216	117.337805
PCBP1_S173	183.731814	68.557957	138.517953	72.792764	49.9757	25.8811707
CUL1_S6	70.231644	110.9394	161.81025	57.282216	29.1048	73.581225
TP53I11_S14	9920.884428	2870.57628	2174.921742	262.987712	214.30833	15550.78187
PLXNC1_S986	1976.9589	3.792178	16.6462947	59.528708	1.98254	11.68226
CECR5_S77	224.105994	84.72139	129.14685	279.875844	46.4131	74.339748
FASN_S1174	610.3346004	22.9196318	1962.099111	1146.022164	375.73964	190.5293895
RBM10_S50	85.9375818	114.82003	560.65212	302.457388	298.8193	115.819796
EZH2_S366	NaN	NaN	NaN	NaN	NaN	NaN
AURKB_Y239	185.3851482	295.76859	103.1698479	45.4127936	24.01082	187.683992
SUV39H1_S391	1253.3350158	1481.21688	1587.91899	808.17176	1002.762	1708.084335
PHF2_S899	1245.81807	290.0274	130.337697	108.678472	16.05672	87.663709
SUPT5H_S797	4.1096916	77.18958	22.340325	0	0	32.159385
EIF4B_T429	NaN	NaN	NaN	NaN	NaN	NaN
RAPGEF5_T207	1689.179562	365.00568	284.2431543	320.1519276	206.55529	26.459281
KIDINS220_S1555	825.6427578	1830.37348	1484.398062	482.4796448	81.559126	2899.706634
MISP_S394	1548.788472	968.1802	310.015944	92.9109072	36.2233113	89.3229927322
RAPGEFL1_S302	53.345628	14.68454	73.893666	28.306776	13.6756	8.2423598
PHLDB1_S461	3601.30239	1283.44866	1549.983729	293.434568	208.3185	222.331341
OSBPL6_T18	0	157.91074	164.067582	40.9620488	4.73517	487.206738
PPP1R7_S27	462.503034	323.5323	90.95919	19.1039584	0	212.204754
GRM7_T386	NaN	NaN	NaN	NaN	NaN	NaN
SEPT10_S24	2736.4743	0	47.069988	138.300968	253.1747	78.297571
PRPF4B_S36	195.594588	41.3309	227.482206	396.27888	463.962	27.6043843
AHNAK_S210	41440.319172	88.4205907	251.828858736	135.596342	25.51167074	159.392943011
SRGAP1_S497	1113.39333	3162.328	195.688605	204.061956	40.0762	1820.2519
BSN_S248	NaN	NaN	NaN	NaN	NaN	NaN
LRCH4_S513	1650.95658	783.61166	82.560051	29.5072632	10.67825	65.3424497
PSMC6_S189	0	1.907503	62.578782	93.2696	2.52393	5.1963694
ARID4B_T1022	NaN	NaN	NaN	NaN	NaN	NaN
GPATCH8_S1065	18.8677566	49.80963	17.949729	19.703684	32.7118	17.458548
ARHGEF11_S663	NaN	NaN	NaN	NaN	NaN	NaN
TXNRD1_Y281	NaN	NaN	NaN	NaN	NaN	NaN
ZDHHC5_S380	3083.81283	1401.48554	1220.692557	47.86315856	5.117411	1287.99217
PPFIBP1_S610	2246.92461	689.42042	174.540156	25.0709484	9.54383	368.978479
THAP4_S385	74.446155	32.28589	319.680753	26.1674656	349.3755	15.084539
WEE1_T173	NaN	NaN	NaN	NaN	NaN	NaN
RIMS2_S463	NaN	NaN	NaN	NaN	NaN	NaN
NEK7_T199	NaN	NaN	NaN	NaN	NaN	NaN
PEX11B_S11	55.641222	110.63845	245.19894	228.72216	25.6046	31.667078
RBM20_T1104	232.95195	152.84724	91.011816	32.0911804	35.4663	107.570845
PRKAA1_S496	14336.158032	661.3229129	2757.5930067	257.8331236	287.09653	1830.26111442
ACTG2_S34	NaN	NaN	NaN	NaN	NaN	NaN
SCEL_T437	1381.677318	3447.3868	39.5117184	166.53996	64.92126	253.743117
EEPD1_S16	1726.383834	57.60287	2772.908187	396.251944	116.66044	396.434679
CKB_T35	207.120186	50.077287	133.2925734	335.607168	50.01138	196.055672
MPZL1_Y263	NaN	NaN	NaN	NaN	NaN	NaN
MAP2K1_S222	2736.753642	191.9177702	71.319108	34.9845952	32.22194	40.1520924
PACS1_T504	399.507822	959.9863	533.64234	44.773552	21.49484	208.946069
NCOR2_S67	922.357044	215.61215	225.278382	104.8948224	91.53923	394.366797
RANBP2_S1835	175.9318218	1388.42002	1394.385111	193.3901792	36.30325	228.5972503
PRKDC_T1733	2509.47207	2286.78671	3016.712538	5687.70068	874.3717	1988.148489
DHX9_S688	183.3652296	318.06632	236.009823	144.9898576	75.7925	64.0958462
USP15_S229	572.568696	1514.7808	227.50014	519.222332	75.91283	364.272298
ARID1B_S632	89.668782	20.82899	32.942406	17.933752	17.9063	11.171763
SF3B2_T760	252.147168	165.12678	182.21532	46.772588	59.4097	194.632465
EIF4B_S131	956.269692	2083.93562	686.280378	212.1364808	137.34188	1065.042155
ATXN2_S669	989.486064	1665.7316	716.090802	860.741064	524.8937	1632.58674
SORBS1_S325	317.410758	12.814776	23.192925	6.7581388	8.13787	3.0914547
LASP1_S82	1360.628388	268.24291	181.135311	64.763616	50.0201	91.736771
BPTF_S817	348.3658962	243.680138	2874.360531	1055.8616	1367.9556	73.39445757
NEBL_S953	13411.515978	367.146884	896.711025	264.15860956	48.69681	188.144787821
RBL2_T404	215.805114	1129.1878	22.0371669	52.9914	33.3738	90.601822
HNRNPK_S284	7872.892713	13946.04757	5102.5401231	3143.7342448	2018.155677	7341.988398
MARK1_S633	214.398198	138.87874	100.592394	122.649228	69.156	102.618671
PDXDC1_S779	1442.454426	909.68462	823.780356	35.27570232	122.89282	327.497789
LRCH4_S521	NaN	NaN	NaN	NaN	NaN	NaN
GAGE3_S116	NaN	NaN	NaN	NaN	NaN	NaN
INF2_S433	2118.681684	787.18783	488.383686	324.9211832	235.86713	427.527809
SPTA1_S1284	1276.76682	0	14.2176048	2.9410708	5.71543	1.9136629
WNK1_S1838	138.556278	1364.116	0	52.648484	5.72849	155.92468
TBC1D2_T290	1729.494396	316.19744	126.8278221	144.494916	107.47421	201.763908
HSPA2_T268	NaN	NaN	NaN	NaN	NaN	NaN
MARCKSL1_S184	413.754642	70.579756	54.517596	22.4684424	5.0493	50.8237481
MAP1B_T1799	461.420442	429.9295	124.196625	162.606712	12.88789	524.49153
ETV3_S250	NaN	NaN	NaN	NaN	NaN	NaN
NACA_S1995	45.166086	45.71892	248.17863	170.866	41.6972	23.220605
TMPO_T164	317.4198678	203.20495	285.746685	36.3321204	30.117993	152.402347
CYB561_S247	NaN	NaN	NaN	NaN	NaN	NaN
HBG2_T39	NaN	NaN	NaN	NaN	NaN	NaN
NEK6_Y213	NaN	NaN	NaN	NaN	NaN	NaN
FASN_T2215	115.199658	1.1046308	22.670193	12.9398472	13.3288	6.3179541
SLC18B1_S436	238.423122	62.29717	323.54259	566.02748	47.5115	20.123597
PINX1_T164	1083.8596608	677.661686	1166.423538	841.187452	736.9674	580.501322
TTC28_S2398	192.97845	220.50743	146.823894	131.011968	45.71072	497.101242
DIDO1_S2238	27.1210464	47.67646	33.113367	12.6465408	14.7503	32.482204
CAPN15_T1074	NaN	NaN	NaN	NaN	NaN	NaN
KIF1B_T1650	259.843626	324.3383	47.241537	30.665304	13.9316	709.03336
GSK3B_Y216	2228.275602	3095.02869	2607.217872	918.3965804	793.60417	2994.924436
ATP5O_S166	118.496196	51.55527	99.514737	73.193696	16.0899	34.664362
RGPD3_S1487	NaN	NaN	NaN	NaN	NaN	NaN
GAGE12G_S115	NaN	NaN	NaN	NaN	NaN	NaN
STMN1_S25	1769.7828456	4184.63435	508.9981281	389.0222624	122.0591036	5192.577641
XRCC6_T455	457.5155886	2790.4617	1215.155802	3354.38892	1801.6085	2435.801928
RGPD4_S128	NaN	NaN	NaN	NaN	NaN	NaN
RANBP2_S2831	1067.949414	1833.299	931.76391	821.773256	475.4128	1173.38875
TP53BP1_S1430	NaN	NaN	NaN	NaN	NaN	NaN
GRB10_S421	NaN	NaN	NaN	NaN	NaN	NaN
SRRT_T544	1829.7978678	1446.325231	2027.554095	1983.43014	1304.03561	1429.3015488
CCDC86_S80	NaN	NaN	NaN	NaN	NaN	NaN
TCOF1_T330	0	2573.2356	276.311784	75.890404	11.63961	1046.64404
LATS1_T735	74.8131174	23.5164215	495.191844	464.038164	101.6846	13.936857
SMG1_S3556	1318.0131216	922.16774	1227.011352	36.3540836	171.81055	514.416517
SRRM3_T116	68.8331574	826.52271	293.023038	51.7198284	55.6143	196.741649
EIF4B_S424	150.552675	536.03017	98.634354	10.20036128	2.57261	194.939127
KIAA0930_T293	1820.509236	2711.14506	361.0503309	420.980228	104.28056	1582.129392
HSPA7_T267	NaN	NaN	NaN	NaN	NaN	NaN
WWTR1_T67	NaN	NaN	NaN	NaN	NaN	NaN
IDH2_T138	NaN	NaN	NaN	NaN	NaN	NaN
BCAR1_S694	1126.76886	0	83.606691	22.6699	10.0987	31.520809
CTR9_S1085	NaN	NaN	NaN	NaN	NaN	NaN
RHBDF1_S390	3962.86506	193.89136	7.60334862	16.4377236	6.30011	0
GATAD2A_S107	NaN	NaN	NaN	NaN	NaN	NaN
DTD1_T187	20.5336404	687.28127	260.9877102	53.1793008	31.2237	763.228539
PPME1_S27	75.6711396	890.9446	335.452824	69.406968	6.55607	107.177299
TLN1_T941	2839.56246	119.95906	125.230623	107.942024	61.7313	145.671619
IK_T42	295.5872682	1225.1707	186.573576	78.8772956	35.88295	582.591353
CSPP1_S901	977.173092	611.05837	517.8497037	738.297112	1.519454	745.813326
DPYSL3_T462	64.811502	7.641348	35.014665	32.655904	11.9923	14.43109
TBCC_T224	339.853752	216.42114	194.793375	334.216264	45.3021	186.581892
CCDC104_S201	73.0358748	424.21574	57.5470455	63.0064416	40.63301	125.26704
GORASP2_S441	1839.513564	2203.60088	367.7432556	139.4314956	66.34016885	930.075565
ITPR2_S1144	170.721432	101.00038	10.3165482	15.33576	8.27349	10.0193302
SH3PXD2A_S1043	NaN	NaN	NaN	NaN	NaN	NaN
GNL1_S68	1657.683468	347.48753	499.394427	105.9643592	86.03367	563.150844
PHACTR4_T349	NaN	NaN	NaN	NaN	NaN	NaN
PSMC2_T426	85.1818086	1016.4362	63.67158	215.121256	131.3642	212.30726
SPTBN1_T2320	3127.5278496	46.973238	319.930359	23.6085456	21.75783	77.7475054
CSDE1_S306	NaN	NaN	NaN	NaN	NaN	NaN
AP1B1_T245	NaN	NaN	NaN	NaN	NaN	NaN
CCDC9_T83	213.714396	1133.6936	384.09777	92.5211048	58.71963	577.695782
PDLIM5_S228	4383.10467	4.6130058	220.9191411	127.8709196	197.00482	17.6588734
UCK1_S253	558.119646	367.73971	3.2788938	10.603534	3.41115	136.99745
HSPA7_T228	NaN	NaN	NaN	NaN	NaN	NaN
ZCCHC8_S658	845.931114	459.81403	487.494483	208.923756	166.5845	335.690458
MAPK8_Y185	NaN	NaN	NaN	NaN	NaN	NaN
TRIM46_S627	223.860672	123.83085	83.035155	145.037336	28.3045	100.71589
ILF3_T486	NaN	NaN	NaN	NaN	NaN	NaN
WBP11_Y236	495.0186318	1163.2868	240.2512581	167.4112656	89.00517	451.494739
HIVEP1_S537	322.5134178	372.32364	118.6509912	258.024236	66.02022	222.7312
MDC1_T1198	104.8191732	286.07007	223.348713	27.001564	15.77986	168.565339
PRPF38B_S475	1276.1877618	1198.506049	3160.69992	913.01348	2865.5805	1179.109505
PHF10_T352	23.5576026	569.5287	338.287866	68.543832	49.2448	649.09089
PRKDC_T2603	1984.31667	1514.52002	951.510273	457.7495256	437.70467	833.88845
SRRM2_T2104	NaN	NaN	NaN	NaN	NaN	NaN
MYO18A_S1843	33.4250658	11.531169	27.868554	25.94884	56.5302	0
HDAC3_S424	463.7871	0	14.865375	12.408024	5.94083	7.8047298
BCLAF1_S264	173.9806614	509.80878	192.0738309	102.19562948	132.92405	381.242284
EIF4B_S409	418.176864	0	941.163531	0	15.57385	13.710338
REM2_S68	34.136802	216.4006	29.910237	19.671568	16.9748	13.049078
RNASEH2A_S277	624.4766388	222.65386	1079.103186	154.633212	142.37295	97.3434105
ZNF24_T195	7.0256214	27.25619	24.18591	11.3704256	5.52417	8.9845653
CGNL1_S1300	69.195546	15.75327	29.017212	11.4529948	13.4795	5.8206609
MAP1B_Y1938	1025.168508	2098.80125	1337.208873	6051.32484	320.67689	3659.5712
FLNB_T21	NaN	NaN	NaN	NaN	NaN	NaN
NPM1_S218	43.909614	5656.7719	126.9264003	116.12228	11.6308	5000.45454
MAGED2_S194	NaN	NaN	NaN	NaN	NaN	NaN
RSRC2_S104	2066.3276634	4494.61142	1575.9095898	505.2913584	533.37072	2018.404237
NES_T338	8445.55572	2062.39293	207.824925	306.32374	788.9005	391.543602
BASP1_T196	2055.3206058	1073.883668	7091.465514	547.5520036	361.728509	4990.688008
SNX4_T210	90.008226	93.90615	745.56489	392.64252	487.43	57.960081
CBX8_S256	436.5049878	266.52093	72.920673	82.915076	33.15491	178.993131
POGZ_S1013	412.5791754	77.358671	6072.330537	2939.74842	1222.66642	118.7736915
MAP2_T1605	NaN	NaN	NaN	NaN	NaN	NaN
SPTBN1_S333	NaN	NaN	NaN	NaN	NaN	NaN
MED26_S314	NaN	NaN	NaN	NaN	NaN	NaN
HBE1_T39	NaN	NaN	NaN	NaN	NaN	NaN
BRD1_S21	NaN	NaN	NaN	NaN	NaN	NaN
CLINT1_S459	946.30977	542.97828	621.304908	278.369352	45.08992	860.415462
BCAR3_T130	47.332026	477.8124	25.346916	130.681632	9.09967	582.14634
MAP2K1_S218	3858.3098442	686.928255	188.8939269	154.0480644	89.65989	104.7429099
NOP58_T34	39.074238	539.54043	49.758177	263.613308	113.5583	515.557779
MCM3AP_T530	120.021426	303.9504	190.46496	101.39628	230.051	196.6125
TP53BP1_S1216	799.3212948	490.363666	1692.099801	1350.68204	933.08547	426.9714946
MATR3_T150	922.639599	1627.48248	429.301299	273.4967924	154.14689	999.443986
DYNC1I2_S101	479.847753	91.55276	196.9446024	61.0544548	49.88351	137.606387
PLXND1_S1488	NaN	NaN	NaN	NaN	NaN	NaN
TSC22D4_S49	NaN	NaN	NaN	NaN	NaN	NaN
HIPK2_Y361	NaN	NaN	NaN	NaN	NaN	NaN
STK10_T195	NaN	NaN	NaN	NaN	NaN	NaN
TCF20_S1792	24.56797392	128.57559	83.466747	16.7513652	12.10603	26.294501
PNN_T657	131.746986	241.2553	117.568689	7.8379024	6.12443	78.484821
GRAMD1A_S16	NaN	NaN	NaN	NaN	NaN	NaN
CCDC6_S351	NaN	NaN	NaN	NaN	NaN	NaN
USP36_T629	44.3308572	445.53756	133.146132	113.970508	12.17175	801.67075
SLC12A8_T485	448.473186	242.9154	306.254067	7.603648	2.2565	35.985277
VRK2_S447	536.355162	366.20038	246.041838	64.119372	8.849564	792.141116
HAUS6_T584	659.988	535.14045	336.349965	647.239816	249.8749	838.36319
FASN_S1411	260.026578	206.59613	146.181651	175.28454	83.6295	137.510622
SAMD4A_T424	NaN	NaN	NaN	NaN	NaN	NaN
FOXK1_Y463	187.738614	111.30834	383.07906	111.088504	304.229	94.049041
FRK_Y46	NaN	NaN	NaN	NaN	NaN	NaN
CDC5L_T442	NaN	NaN	NaN	NaN	NaN	NaN
FAM122B_S131	NaN	NaN	NaN	NaN	NaN	NaN
MED13L_T1053	257.43879	629.52526	275.62059	32.9596592	23.58751	390.541975
AUP1_S354	3214.620486	2475.42178	1296.326262	747.300396	513.02847	1685.637126
DES_S31	NaN	NaN	NaN	NaN	NaN	NaN
IWS1_S420	NaN	NaN	NaN	NaN	NaN	NaN
GPATCH8_S1068	60.178734	40.04403	41.847372	22.220276	35.1136	32.972371
RBM15B_T631	702.7526898	972.02885	1690.500588	263.952376	190.59067	1314.356435
ZNF280C_S80	500.17149	426.53598	108.659019	144.33552	48.5767	393.819278
USP34_S832	108.02673	7.638176	266.17437	.132494632	16.4467	0
HBG1_T39	NaN	NaN	NaN	NaN	NaN	NaN
ZKSCAN2_S588	NaN	NaN	NaN	NaN	NaN	NaN
CSTF2_T317	114.82506	278.2962	370.4106	120.40762	34.8032	209.02664
MAP1B_Y1796	NaN	NaN	NaN	NaN	NaN	NaN
NOP56_S476	1870.7834628	836.3993092	8352.437394	2488.549848	3265.0122	934.1662713
TNKS1BP1_S1620	272.54556	15.14812	17.072139	2.0955764	5.47684	12.440034
HNRNPK_T174	146.778534	47.35549	534.57285	323.026724	120.6474	40.645555
SNIP1_S128	747.270468	813.98096	1051.568175	10.11183064	139.14173	395.438509
XRCC1_S446	NaN	NaN	NaN	NaN	NaN	NaN
KIAA1522_S514	69.958728	161.5016	106.072701	31.924192	50.8096	54.409286
ARHGEF11_T668	2539.117854	1103.53555	938.20104	451.578044	188.5649	650.7419
STMN1_S38	369.0055278	3890.7804	32.16070116	187.5541396	25.23063	3455.30606
TNKS1BP1_S1331	768.15081	183.43962	121.716441	104.875686	53.56731	83.8153898
SIRT6_S338	2704.7019636	3452.19667	1267.1780142	1231.5104864	476.73399	3762.513225
VIM_S459	712.20303	40.87291	40.446756	21.2776048	16.54161	185.589788
IRF2BP1_S436	1214.64819	3030.3377	1041.905865	311.214696	255.7561	1294.06228
GLCCI1_T343	NaN	NaN	NaN	NaN	NaN	NaN
ZNF827_S764	NaN	NaN	NaN	NaN	NaN	NaN
MYO9B_S1267	NaN	NaN	NaN	NaN	NaN	NaN
ZC3HC1_T28	15.2208504	109.57648	48.2012118	84.604496	96.3777	76.176296
BBX_T468	0	787.45446	505.071567	170.46862	232.4263	1954.56044
IGSF9_S976	NaN	NaN	NaN	NaN	NaN	NaN
DNPEP_S109	230.563746	165.3665	48.649503	26.877836	10.8562	7.5864391
RANBP9_S477	445.982922	929.3739	156.950871	98.025728	82.38616	632.45025
CDCA7L_S117	NaN	NaN	NaN	NaN	NaN	NaN
INCENP_T207	NaN	NaN	NaN	NaN	NaN	NaN
C9orf142_S148	1346.205042	957.46508	567.496293	290.06816	174.2441	1213.134007
MAP1S_T521	.095640048	154.8326	11.4301614	25.096064	0	212.17244
ACLY_T447	3309.2656758	1420.35101	884.1212835	379.0931644	161.636487	3822.912585
SIK2_T376	405.967842	320.9427	210.82593	189.747248	119.5516	219.423723
RBL2_T642	100.798992	87.67707	128.539152	30.407784	26.5853	29.221272
SETDB1_S1066	759.330936	2516.5621	631.25034	88.579776	235.6801	1706.436
DYRK2_Y382	NaN	NaN	NaN	NaN	NaN	NaN
_S437	NaN	NaN	NaN	NaN	NaN	NaN
EIF5B_S182	302.468796	49.82263	46.111548	62.324428	59.2044	9.309214
MED1_S1439	NaN	NaN	NaN	NaN	NaN	NaN
TMEM201_S473	82.350324	23.34514	192.33774	6.3859336	34.7435	35.589805
AKAP2_S401	1747.064592	26.3857217	111.1539177	177.56522	35.39886	36.1390895
SQSTM1_T269	161.405244	316.6722	5.5914978	362.32176	0	139.14815
CDK17_S165	96.191928	77.91992	24.869019	32.990384	12.6058	54.517998
CENPT_T27	42.204267	255.65761	174.69921	16.1261096	11.6631	784.21584
TP73_S166	69.965532	74.3002	535.94289	94.063916	36.225	94.322426
IARS_S1049	1178.703792	1796.35274	3220.386624	13897.33172	1264.0005	745.302401
MKI67IP_S247	252.755748	4.137003	130.175115	42.487248	0	631.46585
TRIO_S1786	NaN	NaN	NaN	NaN	NaN	NaN
POLA2_T130	46.1755728	392.236	119.099253	111.200096	23.0529	438.70321
KIAA1522_S971	NaN	NaN	NaN	NaN	NaN	NaN
