	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('CCDC86 phospho S18', 'Data-Type: phospho')	0.521125914536	1.39784275508	1.03995693958	0.650636224669	-0.644954150636	-0.802801153346	-0.423533011542	-0.655952595173	0.779313566337	1.11758310743	0.267969141674	0.904238839456	-0.869120236465	0.335670919021	-0.564302020473	-0.0772972661803	-0.253838174528	-1.30065894155	0.300244224531	1.05242161035	-0.256260872197	0.127646750915	0.220527014134	-0.151282176932	0.616194251784	0.438687166682	0.217133716832	0.115378295101	0.94835960738	2.37774792829	0.815360364596	-0.754528356684	-2.07660205496	-1.92174388557	0.0	-1.87716964357	-1.61399379857
('CUTC phospho S17', 'Data-Type: phospho')	-1.20482516187	-0.099967324696	-0.0956785942682	1.07845410068	1.03714322527	-0.120137497578	0.247624698568	-0.113277281343	0.199229372714	0.582442983003	0.486589892086	0.882617506114	-1.06991924928	1.15837027861	-0.707974136596	-0.65610233707	-0.202706048457	-0.186087802408	1.15651116518	1.61132668269	1.03525125795	0.667344083346	0.332792577922	-1.02964932855	1.42326568257	-0.387341982306	-0.173617107449	-1.00368123394	0.162032562489	0.374188900319	0.448160223039	1.05767455006	-1.25945770822	-3.52344237026	-0.94293892249	-1.04286623407	-0.121349421767
('SPTBN1 phospho S2128', 'Data-Type: phospho')	-0.328515643482	-0.805260363832	-1.46196268658	-0.135599207412	0.563593438864	0.817005369359	-0.341988887889	-1.37406617734	1.39469312289	1.2482897395	0.835691474514	0.849701904368	0.164984612851	0.0462113688033	-0.237295434534	0.665564854986	1.00006473521	-1.6740664934	-0.721691740553	1.37379115493	0.722114290984	1.0560313176	0.0248272408292	0.661027686933	0.379501781029	-0.426111325449	-0.348192802972	-1.22887663032	-1.47291571163	-1.51899081359	1.45097253392	1.69679083714	-0.72990691367	-0.991391220649	-1.78767782186	0.439266598359	0.194385812104
('SPTAN1 phospho S1041', 'Data-Type: phospho')	-0.161324436852	-0.419143197288	-0.842062014201	-0.427417048438	0.269881746071	0.863375330607	-0.126395333465	-0.0708813067782	0.182439837478	0.97462654457	1.36075843963	0.492909349456	-0.477670048755	-1.28071957834	-0.293929302724	0.217404635428	0.0	0.0	0.0	0.549837558876	-0.560430547049	0.567381910811	0.542272045375	-0.411406480555	0.0	0.0	-0.443463362919	0.0642258332329	-0.683267244695	0.217404635428	1.79063390468	1.65445856223	-1.33125315624	-2.2459580305	-2.42214926204	0.876369829943	1.57349018702
('SPTBN1 phospho T2320', 'Data-Type: phospho')	-0.464293435682	-0.666777711003	-0.48123774054	0.251871125231	0.80125842816	2.01846627749	0.0467962020263	-1.77998151313	1.22508553881	1.68604407454	0.547078541477	0.99537681252	-0.452820853557	-0.876218840323	-0.79169766186	-0.317160959132	0.0	0.0	0.0	1.02926777355	-0.0821757585083	0.538645842313	-0.146781059797	0.0	0.0	0.0	1.03763356699	-1.28444450875	-0.022514943174	-0.000664920087683	0.196539116454	0.0	-0.146781059797	-1.26671877054	-2.13692701073	-0.810263476298	1.35339692334
('RBM15B phospho S237', 'Data-Type: phospho')	-0.823054564258	-0.778653067559	-0.732808733318	-0.787676095012	-0.347157057222	1.41820401414	-0.933276715097	-0.0922062637488	0.0887054745998	1.07940467503	-1.18430683242	0.202543020566	-1.23434806786	0.170048072764	0.810823810414	-0.180674292882	-0.262578843077	0.78241968481	0.701075426612	1.13891637598	-0.328728131808	-0.793560372736	-0.270455946792	-0.151312861509	0.529406710935	-0.115498231381	-0.192120549959	0.282252901731	1.08513397429	-0.173789382279	3.37245634659	0.553905737968	-1.08591905212	-2.09061755707	-1.1631477268	0.0291439641069	1.47745015438
('INTS1 phospho S87', 'Data-Type: phospho')	-0.731503324262	-1.43335898584	-0.688728203264	-0.0220712764734	-0.130497342497	0.596134682083	0.751689398949	-0.000374515933412	0.59894009339	1.32923535876	-0.520401859114	-0.339931527927	0.367577100732	-0.577356161628	-1.36826275694	-1.24118590684	0.130341017484	-0.837316236056	0.413827773727	1.7410213514	0.130341017484	0.454898195522	0.55984010747	0.28953435706	0.454898195522	-0.460364851141	0.146743179493	-0.752511932716	0.933196411755	1.09953184349	2.75771377664	1.06041221257	-1.34158528811	-2.01037565977	-1.58076259944	-0.554002163663	0.774714518071
('GOLGA3 phospho S107', 'Data-Type: phospho')	1.50122679561	-0.848389502091	-0.835779558113	-0.853632821182	-0.603404906914	0.657609603387	-0.89622278804	0.893923129367	-0.439803760507	-0.070897713489	-0.36550952422	0.276569493722	0.0	0.0	0.0	0.0	1.60708458112	0.153179614258	-0.103819027837	0.483585573081	0.572514187622	-0.0409313278071	-0.515715910173	0.0	1.47987470679	-0.663147075111	-1.44241754154	1.11909533645	1.23899238489	2.23245536452	0.0	0.0	-0.562308541456	-1.69177853317	-0.915088124387	-1.35950633167	-0.00775778311115
('ARHGAP21 phospho S476', 'Data-Type: phospho')	1.24293234697	-0.0724682563715	-0.473903418659	-1.31770614967	0.472655944503	-0.669814513954	-2.38265760823	0.825573768095	-0.233537480313	-0.346810843734	0.241839199316	-1.34172426338	-0.40053106237	1.50968558713	0.888018764672	0.0221367023884	1.26418327904	0.017087081199	-0.036535099111	0.977179288026	0.135968769414	-0.154945564495	-0.554829514194	0.12787945757	1.98466693745	-0.11664210811	1.28375791696	0.0833358765456	0.164387969919	0.982061458796	0.29989168461	0.484716911607	-1.21569049427	-2.43389834034	-1.68755626253	0.151341651128	0.279950384398
('IRS2 phospho S523', 'Data-Type: phospho')	0.0	0.0	0.0	0.0	-0.273634638145	0.0341604751995	0.275863936829	0.246978255488	-1.49922006709	0.902662123175	0.273678579365	-1.2090208981	-0.258883589743	0.6499172246	1.12199892396	0.737013861679	-0.5399234532	0.595353820229	0.442457987145	1.5961538814	1.49862346197	1.38804739011	-0.0020854356147	-1.37129942421	1.3922648333	0.530962250618	-0.63663424134	0.335934849411	-0.501251795778	0.475064806475	-0.277890511628	0.24138145709	-1.55392875759	-1.63973192819	-2.61006731565	-0.427894324175	0.0629482624017
('ENAH phospho T493', 'Data-Type: phospho')	-0.619709823884	-0.358319563052	0.177930114756	0.51197748429	-1.28529260242	0.585246131388	-0.911704795258	0.802463517513	-0.306387076443	-0.1712259452	-0.0331774249111	-0.102025078364	-0.00471792580434	1.23158750018	0.561440955096	-0.0966220949793	0.156335430553	0.0208772326499	0.598366767824	0.833842457684	1.73541607536	1.47138520464	-0.045457176892	-0.089541539809	0.667092702353	-0.741163317408	-0.72006277786	1.9254417215	-0.0797928766728	0.25552995438	0.491734651011	1.08570982872	-2.36777055643	-2.33683121411	-2.2999600741	-0.636401842877	0.0937859765844
('SUV420H1 AcK K20', 'Data-Type: AcK')	-0.604765407809	-0.333176804703	-1.04199806189	-0.28274436245	-1.46891178176	-0.72782142192	0.356265379778	0.487551864435	-1.0349908989	0.22402559567	-0.347798434026	0.0801771347489	0.354593593833	0.600244794897	-0.186209746998	0.0821287766673	-0.743699941254	1.09758943467	0.474983899093	1.30264701238	2.19332836794	0.184037963051	2.13503405055	0.0	-0.34502072358	-0.609396362155	-0.12775219971	1.7488749648	-0.294714668314	-0.85051972848	1.76332491842	0.0	-1.68430472342	-0.701092560421	-1.64648643245	-0.705094800098	0.651691309389
('RB1CC1 phospho T646', 'Data-Type: phospho')	0.575701283974	0.10708994507	0.414644930456	0.39910188138	-0.117473416811	-0.227401468274	-0.517415806494	0.46632897649	-0.76599790307	-1.30269725394	-0.655518212957	0.452160653695	0.238037196979	-0.303272806188	-0.40993988492	-1.05590576573	0.732052962804	-0.466791330331	2.8483818977	0.00390883314903	0.686947550167	0.832746506682	0.0705034909024	-0.267466664824	0.0405577148729	1.48168203125	-0.357026934091	1.72378848631	-0.540408873067	2.23850729346	-0.380402556663	-0.156351656781	-1.36230747664	-1.7644425971	0.0	-1.19250092014	-1.46882010731
('EIF4B phospho S406', 'Data-Type: phospho')	0.863481825969	0.946887670737	0.631815305155	1.50799458423	-0.97204882863	-0.247740673637	-1.28143659148	-0.228858866911	0.479947145623	-0.335937741318	0.534303339114	-0.0883131571711	-1.05851834815	-0.301255154533	-0.640218595336	-1.59744020387	0.35781628416	0.35781628416	2.41618753494	1.60562804536	0.693401042088	-0.135042019978	0.703449660389	-0.129468592028	0.817287668894	0.403301580859	-0.0937136710285	0.0595979121905	0.267610917719	0.655034015093	-1.71412170664	0.36759977057	-1.44509108991	-2.26196118431	-1.27450270347	-0.717984430692	0.854492971855
('ZCCHC6 phospho S132', 'Data-Type: phospho')	1.83530781072	1.32543601855	0.200746773662	0.904663220004	0.889836935655	0.844227818799	1.09921245983	0.0342362590114	0.558520614442	-0.440075980279	-1.48629496563	-0.639393104289	0.684203710059	0.208522685308	0.501605261602	-0.632704374094	0.677826689187	0.936216867108	-1.37123793994	-0.723512536997	0.657323219048	-1.34478659771	0.168739223487	0.0	0.989645577748	0.00762576091456	-0.229857439359	0.248934984591	-0.477897913672	1.76952410485	-1.22626717453	0.0	-1.57651016364	-0.407827402824	-1.52556711613	-0.508088915298	-1.95233437018
('HUWE1 phospho T2889', 'Data-Type: phospho')	1.88009077376	2.1437215159	-0.25537572113	1.52196462995	0.343686353188	0.412088643477	1.17922162669	-0.656751194468	0.0818369071363	-0.637078650344	-1.28111476448	-1.12656749546	0.452196259148	-0.614896377793	0.512507166448	-0.174425425064	0.188452439373	-0.272674087289	-0.138967388199	1.38526882578	0.668884611514	-0.272674087289	-0.496121630926	-0.878997094267	-0.25537572113	0.565214908934	-0.825131455173	1.3857277084	0.166974479618	1.63567315062	-1.89847332822	-0.653221717473	-0.653221717473	-2.07911579813	-0.637078650344	-0.837295045688	0.121047350418
('FAM120A phospho S513', 'Data-Type: phospho')	1.1809000001	0.833590974657	0.961529464567	1.66953671859	0.846969183843	1.15090285618	2.00932749132	0.425419902074	-0.793197125803	-1.18194602865	-1.11378661549	-0.427203594356	0.0	0.0	0.0	0.0	1.33277798836	-0.106952758597	-1.22373077396	0.0736529892344	-1.28662227602	0.28997085629	0.0976507606864	0.0576609770106	-0.0058441389007	-0.157663395535	0.782736885916	0.91546211732	-0.15296204576	-0.176143360349	0.0	-1.67429639303	-1.82375388857	-0.9761079013	-1.05443026332	-0.789037354677	0.315588748173
('ARHGAP5 phospho T1129', 'Data-Type: phospho')	-0.0275072564167	2.44843996253	0.238321725893	1.15974570032	0.43568191546	0.758789998691	1.00235189534	0.447503149373	0.842249967375	-0.0968399360048	-1.0717407542	-1.20665449747	0.484142552312	-2.03971479639	-1.64826028964	-1.34177644785	0.629533866778	0.297348594691	0.397640345303	0.595058898194	0.928688044349	0.282916384048	0.377795738351	-0.773228883876	-0.15308233626	-0.747141983327	0.441150812388	1.28462460154	0.0	0.0	-1.10388917044	-0.452192621404	0.0	0.0	-1.26942823852	-1.12052694115	0.0
('CDK9 phospho S347', 'Data-Type: phospho')	-0.128459196847	1.22856436508	-0.426370617508	0.0973652075064	-0.105073201214	-0.568186824727	0.656046599474	0.323256811026	0.176541172539	0.261695250836	-2.24617740437	0.180885453885	0.172432279462	-0.920166104902	-0.959090586648	-1.60031521136	2.02884999438	-0.0236582272674	-0.211933245807	1.44404559522	-1.14388932555	-0.568186824727	0.609190634514	0.282039712387	-0.335681534133	0.497377884357	-0.601546583338	0.753774521424	0.782864706875	2.96376321693	0.205012148152	-0.157340714046	-0.388634706549	-1.52026484188	0.192307397561	-1.43599530541	0.484957504681
('RAI1 phospho S1164', 'Data-Type: phospho')	1.01378620984	-1.9833011493	0.616025352811	-0.367409664062	0.924711229995	0.975652896576	-0.179337679532	1.62040213773	0.762479851608	-0.90784021706	-0.981097432862	-0.707195801183	1.79930380233	1.0870097013	-0.216906568956	-0.363887893601	0.575426577675	0.251925406576	0.372273767988	-0.0780987014579	-0.971453543672	-1.62275158355	-0.0033023787279	-0.90784021706	-0.711158010414	0.481271740555	-0.688505056717	-0.0186500688489	0.724326514366	0.995478714451	2.0493245176	0.816099897472	-1.17280081245	-1.24319671917	-1.76048553325	0.0158264072331	-0.19610569422
('NCBP1 phospho S7', 'Data-Type: phospho')	0.36094388205	-0.641494342813	0.24993176989	-0.458358956356	-0.439828826232	0.920837242547	1.02200360745	0.46045077868	-0.0530134819263	-0.887088567804	-0.677583815894	-0.836376949401	0.793987483072	-0.0137570911146	-0.415197361294	-0.55448854681	1.26056475513	0.106553621629	2.11244448264	1.33237547212	-1.09748713307	-3.10903679401	0.288618930768	-0.333838653392	0.0603493956793	1.6388886895	-0.424165828487	-0.45147430395	0.41148690343	1.4152540624	0.388100976249	0.682738314136	-0.963749575889	-0.224957158458	-0.0297974873225	-2.01686572174	0.123030228589
('PNN phospho T657', 'Data-Type: phospho')	1.62147730214	0.366599734283	-0.346889389206	-0.41010001139	0.270842963031	1.38232242417	0.88139259507	0.351333930804	-0.0414324900289	-0.268574688718	0.227525355717	-1.11329335225	0.245722618854	-0.62284037844	-0.0169737514601	-0.662742804526	0.386668852969	-0.185875480224	0.41273648639	-0.3809534872	-0.0859081819919	-0.928607658106	0.88139259507	-1.47527268042	0.610252236893	0.0686404669056	-0.810109575001	0.101769439038	-0.000798793693962	0.942805720613	3.01200308843	0.906800131351	-2.24636375206	-2.52486768498	-0.454594017369	-0.167018825621	0.0729310609556
('ATF7 phospho T337', 'Data-Type: phospho')	0.147576243241	-0.374487536967	-0.0405600244604	0.602268788358	-1.41452525133	1.42580915183	-0.0568029977854	1.44982581642	-0.0180130886482	0.50541416325	-0.728146537179	-1.04049239001	1.63167632715	-0.794105967424	-0.290711692295	-1.36997832231	-0.120913377671	-0.501234732007	1.53172047005	0.613473208571	0.069775492814	-0.564044409809	0.707768732299	0.219938877069	-0.316122699967	1.42421940536	-0.232207025552	-0.467335648541	0.0169870850588	-0.10373503645	2.33835638804	0.425176793034	-1.85828986094	-2.43687538581	-0.805870033529	-0.0701254918466	0.494590567994
('TRIM33 phospho S1119', 'Data-Type: phospho')	1.07639460523	0.0815142639317	-0.0421589834037	0.818870564859	0.305236734878	0.529428931616	1.41893129654	0.63924091822	-0.345032905376	-1.23625126948	-0.801993568917	-1.56463046566	1.06297574423	0.356893526703	-0.922569142855	0.112082091038	1.69139642857	-0.0421589834037	1.01681588309	0.114772217691	-0.906024595477	-0.477351055206	1.51835896068	-0.0805572647472	0.127990406592	0.672391528526	0.178871519522	0.760623540949	-0.198600969532	1.19551411712	0.967124152237	-0.255538388008	-2.6255265294	-1.62382748343	-1.28524499782	-1.08476542059	-1.15319540893
('IWS1 phospho S720', 'Data-Type: phospho')	0.688238439494	0.246264092818	-0.2758997434	-0.197239304787	-0.23854380672	0.456905031681	0.984927836457	0.230267722063	-0.381699439466	-0.564496325327	-0.582864318261	-0.985491390846	0.609653951955	0.0274480118788	-0.644716617558	-0.715510405784	1.71391203399	0.711164223291	1.2146647343	0.153287221314	0.205385306527	-0.427737559814	1.56598752903	-0.577270224873	1.06684389306	1.48188089688	0.167164616267	0.811571256809	-0.105775018633	1.34541171088	0.561943640686	0.0908226672767	-1.78266197902	-2.22255662362	-2.26796809284	-1.81950192031	-0.543812045404
('ATRX phospho S84', 'Data-Type: phospho')	1.44236793185	0.283058505872	0.671141624468	-0.0932634454585	0.104184778635	-0.293448254449	1.12271518406	0.979046219072	0.392431588738	-0.728438991154	-0.122916482985	-0.8203665706	1.9994673628	0.356456822846	-0.965865977916	0.300503556607	0.877808567382	-0.599548999525	-0.0762516702343	-0.330604357721	-0.52791493394	0.355197926863	0.98284208002	-0.547577850687	0.0962484348769	0.376497701255	-0.100102211947	0.120324706745	0.313491673782	0.0598554546651	1.94471123118	-0.0605301537252	-2.26594545803	-2.45439625796	-0.578228192693	-2.45243947449	0.239487931813
('WDR33 Rme1 R1035', 'Data-Type: Rme1')	-0.583873501899	0.284153295066	0.473798108888	-0.605486033739	-0.424445778654	0.706752344613	0.835139320947	0.401769810482	0.0845360385715	0.136654679421	-0.595300724807	-1.91304555148	1.24003748057	1.45582933072	-1.10865286813	0.487712996856	0.0682921313851	0.268582998958	1.56028299886	-0.00807105349286	0.304826833974	-0.562837959241	0.896371850467	-0.787820284944	0.20639441581	0.629892044482	1.1058622102	1.35232977472	-0.0498369799208	-0.174154867246	1.97195596902	0.149282835444	-1.29584979172	-1.94280959482	-1.77371741513	-1.39052218362	-1.40403288062
('PRKAA1 phospho Y500', 'Data-Type: phospho')	1.14179662344	-0.168507237111	0.406815425412	0.0344619788943	0.43593631352	3.06085910357	0.664131784982	0.369879983776	-0.592998028713	0.562891753632	-2.0282261639	-1.41919596655	1.54855210075	-0.329028990012	1.1604406018	0.568723379839	1.20516374253	0.206283016911	0.316133415985	0.216191635039	0.273072176467	-0.465742879006	0.1380492908	-0.647013074323	-0.696722840673	-0.108050579144	-0.34891542198	0.963435927042	-0.299787629302	-1.97368015534	-0.663755237058	0.727197201989	-0.685451059347	-1.08916448859	-1.52007309932	-0.691775644341	-0.271926961661
('PRKAA1 phospho S496', 'Data-Type: phospho')	1.23361301323	-0.410511186919	0.391267364231	-0.32868132045	-0.157980134952	3.02455930432	0.128048867651	0.0130145414672	-0.482486522569	0.669951110311	-1.99715036801	-1.08784389735	1.583537674	0.0585636300934	1.29610944961	0.94531906804	1.22034595024	0.336506772521	0.456167086754	-0.178781579987	0.380445050828	-0.14510477711	-0.0177894491842	-1.41552384832	-0.931614153386	-0.0462978578324	-0.545602329646	1.24323838953	0.431274461431	-0.939884209196	-0.224255843484	-0.104920665673	-0.959152517441	-1.79738723111	-0.986633327913	-0.929828402238	0.275467888493
('MLLT4 phospho S1799', 'Data-Type: phospho')	1.23980347835	0.235317107744	1.55871589073	-1.89398596349	0.407093967177	2.2408014115	-0.0450854934225	1.09126007681	0.862580754011	0.619550993191	-1.34563948903	-1.02118422217	1.32499254721	-0.0352027882656	1.50056703289	0.963111823949	0.717599210228	0.270827697471	-0.312471589371	-0.613206994165	-0.898905063301	-0.0488638106968	-1.12632515972	-0.17287559806	-0.118141877248	0.0350661873603	-1.64672948601	-0.0611077492451	0.416628674739	0.183325971555	-0.0234358096967	0.900910609213	-1.41020992496	-1.44224053918	-0.61111163209	-0.543627843774	-1.19780240022
('PANK2 phospho S189', 'Data-Type: phospho')	1.39426665965	-0.583125606327	0.996639441957	-0.533858200684	0.563142269676	1.89227448838	0.844540609453	-1.57536991353	0.437343115159	0.29048819809	-0.341150412639	-1.36844456792	0.158882754396	1.07038352444	1.1411273488	-0.145501567321	1.33103619704	0.0501900556978	-0.0149113346858	0.497666276767	-1.57536991353	-0.38449867108	0.292214819433	-0.530903741931	0.564581716974	-0.48981526382	0.0312335725579	-0.180339721604	0.7679596063	1.23954973479	-0.0573852591405	0.782986517184	-1.1946496832	-1.71455128019	-1.86492129347	-2.07530272355	0.283592247891
('ARHGEF12 phospho S1288', 'Data-Type: phospho')	1.54289619143	0.688774514136	0.350014114933	0.417872729215	1.14519770886	1.84227083561	0.910926997606	0.0706916007755	-0.0156465717256	-0.471932091507	-0.319973930008	-1.45604605331	1.12414684177	0.626489122026	0.0320974102105	0.291567677411	0.0640992900216	-0.249856547958	0.535368372844	-0.392488011837	0.227594302822	-0.160378441575	-0.314282626941	-0.947326648717	0.434740916146	-0.369745973131	-0.00336955691041	0.69111133899	0.698003143302	0.853602026544	0.227594302822	0.385447565136	-3.21873335601	-1.69623886132	-2.1984388584	-1.08716744402	-0.258882029239
('UBN1 phospho S493', 'Data-Type: phospho')	-0.683740943145	-1.06243264045	-0.627918794521	0.507196688073	0.289407186734	-1.05420088548	-0.242020966454	-0.446009983488	0.151150013571	1.03254788987	0.730707128823	-0.311152583442	0.0868026007448	0.792183766463	-0.577574747193	0.983185156584	0.00695041351452	-1.02657110137	0.636428061169	0.678345303451	2.43422883547	1.18854086176	-1.57315079006	0.319690950681	0.583976122377	0.297831267702	0.0736420318068	-1.27486787298	0.725600746596	-2.30588349646	1.55698015995	-0.730356387725	-1.36894289698	1.46699134708	-0.422896424972	0.417963413898	-1.25262943159
('MTCL1 phospho S1514', 'Data-Type: phospho')	-1.91093370087	-0.415827749915	-0.0405770556804	0.740994458372	0.3402180544	-0.62002761558	1.03567547647	-0.630861652328	0.392424018316	0.684452064667	0.591503619366	0.357914201576	-0.545690995734	0.377768650829	0.509510840112	1.31007548412	-0.516306039085	-1.37711852811	-0.921894066982	0.120314166456	0.386817259772	0.999783953248	-0.281489976143	0.226424394159	0.602598275895	-0.0465758036025	3.3202772682	-0.981938606834	0.745838051824	0.431798981589	-0.441846226671	-1.3919384491	-1.54052286103	0.958407383706	-1.24802415111	-1.31975967377	0.0985365494666
('SQSTM1 phospho T269', 'Data-Type: phospho')	0.912092949903	-1.16644390587	-0.108483485873	-0.387940428717	0.119626821458	-0.860632938293	0.229715409008	0.0982003542434	0.678540205005	0.0658133848207	1.22093491655	0.268314627684	0.0	0.0	0.0	0.0	-0.679336016844	-0.942076399012	0.840522488771	0.888581886239	1.66490283108	0.370773165723	-0.287154256979	0.558719148392	1.14607675228	0.45031188847	-0.59662395844	0.389211835013	0.234942785149	0.523519829639	0.0	-0.418942978419	-3.19110470653	0.872525642516	0.0	-0.744065382294	-2.15052246468
('SQSTM1 phospho S272', 'Data-Type: phospho')	1.75958085319	-1.24017145079	0.353761591984	-0.172790274042	1.05911652653	-0.447432809199	1.47861584152	-0.480352164274	0.410879859838	-0.394675902355	1.10443328363	-0.110446716478	-1.17618114013	-0.134014397743	1.47152296484	0.622412617489	-1.23427491826	-1.49461680219	1.00779169983	0.791509485331	1.35861162843	-0.332317329798	-0.800985910011	0.351390975699	1.5099281245	0.557547424929	0.027423504273	-0.123161127999	0.116996369926	0.687697003469	-0.377735031507	-0.852523157523	-1.61042784144	0.650376462406	-1.18092761789	-1.0860095524	-2.07055207378
('HMOX1 phospho T252', 'Data-Type: phospho')	0.410796534162	0.0734392906744	1.32262524342	-0.214413672726	0.754242633852	0.323655860526	-0.00769061968633	0.304428837694	0.196149407165	-0.456096183052	-0.5466197754	-0.530033510525	-0.330654300087	0.751967764907	0.233243906899	-0.183189077625	-1.85676629291	-0.0893975122546	0.34213497135	1.63377896671	1.1262641073	1.25525515502	0.553940465555	-0.209502200185	0.594572378912	-0.518972060932	0.228370564849	1.167288501	-0.638771569185	-1.21241735159	0.247466874905	-0.445604846433	-3.79433246643	1.12919061261	0.0	-0.597404033713	-1.01694660477
('UBAP2 Rme1 R166', 'Data-Type: Rme1')	0.00245264978424	-0.300831939063	-0.0627603271647	-1.10124985802	0.453754537157	-1.11081192554	-0.541779003051	0.229662460039	1.32596768174	0.633139272902	-0.271001053384	1.05722268486	0.21222482058	1.11789238647	0.410554778587	-0.228709880825	-0.625800853638	-0.919747734736	-0.922855706553	-0.359301155747	2.23670446766	0.71478211279	0.063494386573	2.27450416088	0.934714551872	-0.0378352034984	0.623642248016	0.465205853366	-0.00526264326225	0.169134950743	-0.471086402987	0.313322048978	-1.89197944908	-1.59309836508	0.0	-0.32924901157	-2.46501553979
