	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('MYO9A phospho S1733', 'Data-Type: phospho')	-1.08504144198	0.405119420774	-1.6063750316	0.475502853892	0.814316014772	1.42964417806	-0.436923820513	0.402811346648	0.591171428124	1.48908444455	-0.258968687724	0.173347494243	-0.420720499898	0.529983684695	0.540774872604	-0.244060058705	1.16211121311	0.806168680646	-0.291134054848	2.20602697286	0.782648630147	-0.44004744523	-1.50916541448	0.182765182643	0.279218828539	-0.472308678951	-0.209389244205	-0.508763465163	-2.66542565001	-1.48883139866	0.389971615387	-1.07276730463	-1.6063750316	0.616654514842	0.966797770054	-0.212273375426	0.284451457023
('MKI67 phospho T391', 'Data-Type: phospho')	-0.139884933356	-0.71425020643	-1.04240869847	-1.04813324909	1.2292077404	1.26924105977	-1.76973686052	-0.55181588966	-1.98285471571	2.38439361124	0.223238624418	0.0	0.613204705191	0.0	0.0	-0.198511941616	-0.436987439058	0.431473616505	0.593793047317	-0.0697814553402	-1.08588939238	-1.25561969258	0.753593292745	0.487291264511	0.0	0.678695149676	1.32644398636	0.701722595745	-0.406165802481	0.165732366348	-1.1136526723	0.505520261537	0.0027415502716	0.910899066853	0.0	-1.23368436266	0.772185372769
('CASKIN2 phospho T853', 'Data-Type: phospho')	-0.446711802384	-1.47608125994	-0.877548004358	-1.22226595067	1.61389367491	0.512616224119	-1.82301761834	-0.107555503089	-0.541257711354	1.37727049954	-0.384008148988	0.131434808605	-0.970077562762	1.38284581787	-0.160719190821	1.36392459736	0.370761035959	0.750543190167	0.00774921095256	-0.57545221604	-0.784959071799	-0.612015360252	-0.69299921278	-0.306269209478	1.37049673802	1.23876388169	0.953608241292	1.34864483616	0.0	0.0	-1.65126346692	-0.431273052242	0.640921585578	0.0	0.0	0.0	0.0
('RABEP1 phospho S407', 'Data-Type: phospho')	-0.640442324158	-1.28590647696	0.266388374323	-1.12430289892	1.35075040169	-0.120143502783	0.0	0.0	-0.907132498949	0.0	0.0	0.531439106561	0.706336326886	0.93536657905	-1.60067272648	-0.581754702232	1.19966134567	1.31674434294	0.176898787884	-1.20799717339	-1.88263789808	0.0	-1.01977149644	-0.9566356152	1.30416630062	0.620318500407	0.258940941732	0.826143367322	1.76488659076	0.398978647369	0.124216714767	0.0	0.0	0.614174755001	0.172727483375	-1.29793659306	0.0571953402767
('PLAGL1', 'Data-Type: Exp')	-0.694854916192	-1.30988552889	0.901612698568	-1.28244073766	1.05938869023	-1.27819291599	-0.00930021262511	-1.27016322834	-1.2652817069	1.38527726557	0.246306145213	1.29427357412	-1.27084564165	0.924302199995	0.409092855129	1.33805731407	-1.2201361055	0.864998746187	0.634532393207	0.853404497371	0.16227696353	-1.2616442872	-1.07355618231	1.35954549696	0.709054807647	0.444942640149	0.80531066712	0.872476911712	0.353267972483	0.632009878439	0.642505742571	-1.21200263681	0.189520546614	-1.26867555884	0.650018642977	-1.0160335265	-1.29916346444
('SETDB1 phospho S1066', 'Data-Type: phospho')	-1.45094006057	-1.80243364415	0.120547295697	-0.0135978624232	-1.24664127842	-0.757301013099	0.0496473579183	-1.41979799185	-1.76951444447	0.674510796891	0.529336311238	-0.05260187513	-0.232247210563	0.573394040696	-0.0417871675693	1.5534123188	0.0341843584593	1.14777330775	1.21719264888	-0.105881803161	-1.2410508701	0.650097575135	-0.396524042803	0.243007523001	-0.190613299253	1.62811159229	1.3569516902	1.21034481811	0.989160341489	0.975753852993	0.0636141366902	0.272917772777	0.926893107478	-0.838065417059	0.16596505429	-2.20243839298	-0.621379527181
('SCRIB phospho S1285', 'Data-Type: phospho')	-0.24020336201	0.176968193837	-0.0151297277399	-0.224051320099	1.3083665146	0.659534469552	-0.769772524342	-0.224051320099	0.0566539769802	0.581446074429	-0.348188836155	-0.161959118231	-0.115000657233	0.717770538696	-0.316458504207	0.606831881981	0.016794110788	0.667945945394	-0.899264015579	-0.282497756855	-5.17957429075	0.600938084678	0.553911557458	0.433649528393	0.545965514733	0.539376775144	-0.146114287227	0.630008173444	-0.0160931779158	0.382556416129	0.511855738159	-0.613053464965	0.505366011949	0.0904396869127	-0.370320185545	-0.23099965894	0.566353014633
('PHC3 phospho S842', 'Data-Type: phospho')	-0.797619621238	0.726039701778	-0.439919759189	-0.690883428949	1.27316677109	2.19504712909	-0.542633498026	-0.770256449802	-0.498458659624	1.37964905972	0.0293616622907	0.710766113557	-0.161659285336	-0.0718609545788	-0.696567446976	1.23020380272	-0.395599329558	0.991939552154	-1.50594557165	0.586000246089	-2.54673531319	0.527920453966	-0.319570357515	-0.995441075148	0.334358899887	-0.395599329558	0.051547809918	-1.28059343033	1.00345231708	0.843800554039	-0.535888534905	1.31042594371	-0.00614303388105	0.334358899887	-1.25836376951	-1.06202658259	1.44372651459
('PABPC1 Rme1 R436', 'Data-Type: Rme1')	0.0	0.0	0.0	0.0	1.18585318846	-0.671393818173	-0.499855196512	-0.320012139762	-1.3527893865	2.44135020635	1.9033762296	-0.316975422909	-0.723535123234	0.971844220026	-1.10973592582	-0.264508332361	-1.33401929981	-0.272147310655	-0.603686639238	-0.573653911727	-0.972732004375	0.394320513315	-0.360301445179	-0.956722080038	0.478280730698	-0.138843884328	0.0772696392044	-1.71781238822	0.953446993791	2.0270972958	0.418991241602	-0.0606411264164	0.129115189896	0.588487437415	0.0	-0.299273834903	0.979206383995
('RACGAP1 phospho T606', 'Data-Type: phospho')	0.163206008745	-0.313074705549	0.281086507491	0.724979540702	1.3313837559	0.919103833544	-0.0750273818134	0.817095029303	0.150107257668	1.22393366388	0.732962131712	-0.281508862203	-0.14488841173	0.175978422217	-0.264717343695	0.758722316761	-2.2638661358	-1.79334262279	-1.70689248129	1.03560564813	-0.196672303234	0.89774110533	0.214024231077	0.140502578165	0.252430393592	-2.0696543992	1.74647805816	1.26596311684	-0.159913781316	-0.357916041993	0.155232414224	0.697431129255	-0.273445215122	-1.41185413477	0.0	-1.61251123295	-0.758682089237
('PHIP phospho S683', 'Data-Type: phospho')	0.737926607342	0.400267326901	1.00098794555	1.07421631201	0.221649309894	0.626865539213	0.53624966252	1.167760686	0.406017720841	0.846296652644	1.69990406523	-1.14764182618	-0.420308110811	0.0331667584315	-1.8209649227	0.861837135025	-2.02449098055	-2.13531757587	-0.958100869494	0.250212425018	0.0124327121846	0.0615014496258	0.00853562513674	-0.300747315464	-0.43811629264	-1.90490071248	1.2408477519	0.942486920598	0.507858734782	0.446673443608	-0.453831841296	0.859025970342	0.963078351404	-1.40160328136	-0.906551771041	-0.240106134603	-0.753117471684
('BRIP1 phospho S116', 'Data-Type: phospho')	0.0	0.0	0.0	0.0	0.178628045509	0.35019523954	0.106487764041	0.92386534516	-0.150751263296	0.651679781574	0.36021316012	-0.482995539032	0.377938898346	-0.976443493023	-2.14368554017	1.0118840237	-1.90940434714	-2.45030410061	-1.67602116411	0.377938898346	0.596822546187	0.596822546187	0.580986926898	0.826099483932	-1.29684333413	-1.07724907926	1.15105070698	1.28890170006	0.97298196838	0.426826979468	-0.0731080865665	0.430663683648	0.840040257657	-0.219486186984	0.0	-0.0576062147841	0.463870393375
('ANKZF1 phospho T607', 'Data-Type: phospho')	-0.0292801248598	0.215067465034	0.231580086254	0.839996001536	-0.361299273496	1.20742775402	0.350076449318	-0.539219716031	1.35378987837	0.339368711702	0.32983591956	-0.146499017151	-0.813117019375	0.906989543398	-1.30525173528	0.356168494322	-2.74974615664	-2.13297682434	0.887180773685	-0.124631560585	0.269752464603	0.485578188898	-0.443178695245	1.5960703724	-0.600134437371	-1.67123768775	1.49944975336	0.507739160281	0.860800282834	0.535193218947	-0.968132986769	0.799374394796	-0.614027740211	-1.09015045486	0.0	-0.700176050632	0.717620567267
('CYBA', 'Data-Type: Exp')	0.865399809632	0.949538347674	1.09372048294	-1.34247342	1.06364973574	-1.59606583968	0.723036930096	0.859419924202	0.0242591721373	0.0639931857634	1.12958755838	1.08289060858	1.08185045115	-1.59217850624	0.894658826133	0.397993853429	-1.55472100971	-1.05755839306	0.572320158771	0.871024817823	0.445482138681	0.114981294821	0.176640195341	-1.5956236708	-1.27197685251	-1.58898787433	0.183476681004	0.359087886694	-1.37224598873	1.04750893994	0.629993828688	0.796639285282	0.724619601001	-1.28413731257	-0.882983265749	-0.728507651025	-0.284313929494
('HCFC1 Rme1 R524', 'Data-Type: Rme1')	-0.90996766617	0.376366160571	0.065976741022	0.0608975383366	0.211742894964	-0.11553132361	0.87741250245	-0.851521854207	0.0223099071676	0.216727964007	1.70703512865	1.56716171316	0.105809788769	-1.43392293885	-0.34111565303	0.838311823822	-2.10798926187	-1.3098180994	0.103269920965	0.854901715793	1.07748983867	0.838311823822	0.282819871645	-0.430090408143	-1.53069094056	-1.84602246864	0.939172573282	1.26668918789	-0.256742144415	1.56068096371	0.568114439582	0.465150776271	-0.265174266285	0.0223099071676	0.0	-0.90996766617	-1.72010849038
('WDR33 Rme1 R1257', 'Data-Type: Rme1')	-0.137852035024	0.307255672275	-0.118921737704	0.392018192324	1.16687851073	0.0165835271177	-0.16971310402	0.834770351981	0.513171645371	1.20204650406	0.341081301921	-1.17563637115	-1.02705256428	-0.964970704831	0.261197152403	1.89564709387	-0.772534962108	0.148334213328	0.382018016643	-0.107518597373	0.410629439532	1.72811734081	0.0578452351894	0.300459788581	-0.47333847589	-0.390757476387	0.513171645371	1.32754714174	-0.185876418011	-1.08657790469	-0.0999643481004	0.582929521076	1.40877447972	-2.14402147706	-0.47333847589	-2.33696642005	-2.12543570149
('SNRPA Rme1 R152', 'Data-Type: Rme1')	0.0	0.0	0.0	0.0	2.08805732525	-0.976487935414	0.79885554343	0.772180039667	0.683521268572	0.103356472279	0.0793218534283	-1.28772077828	-1.18679106191	-0.904455350662	-0.39951837994	0.40451226908	0.464585237789	0.471349783039	0.496335671611	0.0885048569029	-0.0973563966164	0.544956203251	0.4512430698	1.06212944344	-0.0271054133559	-0.0793331513184	0.240811264833	0.242560734695	-0.52296435432	-1.39140422338	0.471349783039	1.41094241483	1.53584556009	-1.697111186	0.0	-1.55214052675	-2.28803003709
('RBMX Rme1 R172', 'Data-Type: Rme1')	-0.515712676676	0.627483495821	0.0878817849793	-0.671029652695	1.07311309161	-1.02004257498	0.821429073164	0.63140099904	1.58719398785	0.333338447555	0.439840024015	-1.37619491002	-1.38722319298	-1.17324530966	0.0199233041344	1.1552706586	0.353068242923	0.977408622659	0.875567847333	-1.81082437218	1.16017911734	0.813649018603	-0.558860538182	0.0878817849793	-0.493858337141	-0.180060642324	0.821429073164	0.825023935504	-0.0908241863752	-1.22070204269	-0.628504687146	0.86816376891	2.07491139727	-0.995956606627	-1.8696915398	-0.378813699282	-1.2626127067
('HCFC1 Rme1 R855', 'Data-Type: Rme1')	0.0	0.0	0.0	0.0	-1.01987437233	-0.850449579814	0.019247855219	-0.388881636486	0.608049063876	-0.333188838974	0.363303814688	-1.86221168984	-0.279714226272	-0.509719362469	-2.14294645599	1.64540331704	0.154182459416	0.374451017475	0.796869603665	0.190770007894	1.89954517696	0.91760376443	1.14155702417	0.337328441142	-0.764353282918	0.197185139234	1.15213553016	1.2760410801	-0.406451642931	-0.103057821769	0.653760768959	0.154182459416	0.889226223479	-1.27083725718	0.0	-1.31411536375	-1.52504121659
('MEAF6 AcK K69', 'Data-Type: AcK')	-1.14812072523	-0.920425717121	-0.123582792973	-0.732290160045	0.257903736321	-0.735005290065	-0.409276792831	0.351641552959	-0.642368161669	0.65117752559	1.44604137085	-1.1230858339	-0.327940334184	-1.81224945236	-0.76294076065	0.60783581333	-1.22399956392	0.306535899035	-0.39340966313	1.35073655994	-0.304584744833	1.57651951313	-0.4705040375	0.0759340844126	-0.0994297116957	-0.749609500278	0.615470943511	1.71058708938	0.501764962153	-0.441120669462	0.701843389196	1.90188736491	2.38307191362	0.212289971499	-0.532414988031	-1.74180489681	0.0429221068493
('TERF2IP phospho S203', 'Data-Type: phospho')	-0.096033731884	-0.138888648038	0.26024062407	-0.118158897126	-1.52677994969	0.230893547217	-1.22235934891	0.381029575142	0.124667470975	0.0843025901008	-0.0651718353213	-0.468047230571	-0.0925549023752	-0.873792328261	-0.544027687835	-0.0222264087902	-0.720511147174	0.503169086384	0.619052832789	0.648379308094	0.351988986747	2.50333861606	0.0290083373658	0.378546527969	-0.228672135906	-0.0390090845117	0.577123910146	0.8715808781	0.302370349195	-0.64681456686	-0.311363533915	1.7345252636	3.11381986417	-1.23470980818	-1.53219389046	-1.63871874385	-1.19400388848
('SFPQ Rme1 R681', 'Data-Type: Rme1')	-1.13998784564	1.55317156041	0.281932046407	-0.80756304327	-0.303835818943	-0.231411163445	-0.752954256059	0.44168711214	-0.287198477042	0.51464588614	-0.931478178675	-0.526666785713	-0.798541917195	-1.38153462731	1.01307622588	-0.0647596082597	-0.724263290491	-0.80756304327	0.543891940089	1.66146644947	1.88400125337	1.40593307197	-0.533664513178	-0.354703383013	-0.421577829103	-1.31363104538	0.38158998249	0.744917805206	0.92458282869	-0.981281090308	0.654649398801	1.36334275399	1.94794127717	-0.0759422244026	-1.11446416974	0.143508585388	-1.90731586715
('HNRNPA2B1 Rme1 R266', 'Data-Type: Rme1')	-0.926479541672	-0.561728959862	-0.171644416718	0.305448050901	2.0606272024	-0.743560714697	1.09314783667	1.07339310865	-0.719459505451	-0.0763163409022	0.87242018297	-0.480416023784	-1.08585443494	0.656618945632	0.701145537141	0.0842211552598	-0.574340860553	-0.367267688929	1.06364784492	-0.395545291987	1.79295759988	0.483151290273	-0.167738882657	-2.06851482344	0.53786525473	0.319695216283	0.667899041028	1.23068700889	0.0486671358038	0.202861449407	-0.830106189056	0.0320644715469	1.67951764021	-1.23672222819	-1.80411722386	-1.57120147568	-1.12502137022
('CCT7 Rme1 R535', 'Data-Type: Rme1')	-0.988043164214	-1.08026572104	0.167787445046	-0.602098049695	0.632252636844	-1.66093343398	-0.662849417622	-0.399252043402	-0.617050983009	1.45326491291	0.368101646609	-0.138938212362	-0.544347055451	0.132373398486	0.167787445046	0.412980853299	0.274712268155	-0.163008780188	1.77212297069	1.33012297616	2.52192992107	0.526851549866	0.353538813362	-1.38940968323	-0.0327184530687	0.382639192899	1.15824751232	2.43069808533	-0.861668703787	-1.08467392824	-0.217409650769	0.151394868687	-0.45039212719	-0.93430435671	-1.00938958452	-0.262543575871	-1.13750957244
('WDR33 Rme1 R1262', 'Data-Type: Rme1')	-0.723084012674	-1.09795881795	-0.639059091108	0.349952139579	2.20413462855	-1.82290355352	-0.133831839783	0.973588680744	0.531851471823	0.699636663057	-0.196908107542	-0.668791804699	0.566276030633	-0.467117166842	0.183561980651	0.0495880176716	-0.347887076212	-0.68598656181	0.111242226897	1.75742620097	1.51557947228	1.25396150519	1.35589519557	-1.10071433383	-0.362694483402	-0.519476397734	0.0741351979991	1.19354819007	-0.178722144507	-0.427081481875	0.368766847822	0.0218061845711	1.49116615853	-1.46764338705	-1.91814105669	-0.873201300108	-1.07091417526
('SRSF1 Rme1 R109', 'Data-Type: Rme1')	-0.93640246591	-0.0647677477259	-0.356282838741	-1.0321487919	0.963545860053	-0.366041778958	-0.38055608615	1.06517223619	0.136877821534	-0.0394091933224	-0.71797945601	-0.929291400771	0.298726047741	-1.03827482406	1.06517223619	0.809982405786	-1.04286130097	-0.970195520541	-0.228136578236	1.85021636901	2.24090117035	-0.574174059955	2.05654105345	0.394377073883	0.43158907912	-0.529679699771	-0.236628680734	1.6567543478	-0.992704814609	-1.52662790811	0.361059139449	0.202821863511	1.50422521657	-0.139430841728	-1.2033707611	-0.859402186789	-0.873594984556
('HNRNPAB Rme1 R322', 'Data-Type: Rme1')	-0.826910831664	-0.224623118774	-0.534874569737	-1.51670310754	0.796631638094	0.465957595212	0.288220340021	0.430021641784	0.938942896628	0.0283915088763	0.326871825035	-0.0970442503195	-0.28509572559	-0.43616831072	0.299725566199	0.653332866449	-0.0732347729722	-1.55780184143	-0.0293272791077	1.57504401138	0.115686115781	0.263731473345	0.243716076469	-1.13677359432	0.0858656128626	-0.359754276921	2.27440031029	2.34110958069	-0.52204000857	-0.0864327297115	0.362856531253	0.663643962391	1.57504401138	-1.62159928211	-1.73147186787	-1.51373266211	-1.17560533467
('ALYREF Rme1 R38', 'Data-Type: Rme1')	-1.30876886933	-0.683445311379	-0.235672029784	-0.742292656404	-0.417109222661	0.660268090877	0.473344133706	0.562103485469	1.65483144206	0.942147955422	0.375341809677	-0.632528626643	-0.288504628954	-0.934589388381	-0.565527296705	-0.796838887237	-0.369252282767	-0.671154122371	-0.580373363031	0.798445528077	-0.0915713821908	1.33218862823	0.635346277466	-1.17527026919	1.20234292295	0.147174952824	2.08703635978	1.38467813815	-0.610464920818	0.820885789809	0.133560278224	-0.15742468061	1.61971423497	-0.365724842349	-1.56365736332	-2.61215156549	-0.0270883180826
('SRSF1 Rme1 R97', 'Data-Type: Rme1')	-1.26462935846	-0.308186384237	-0.763435103521	-0.377682833414	1.05911352261	0.737782111561	0.297337204629	1.41302066867	1.2086638935	0.685918762477	-0.301615713564	-1.12138552004	-0.721532187952	0.258091989368	0.566573963449	0.938495275901	-1.81329410002	-1.21549434324	-0.806472348194	-0.241871071181	-0.348889181396	0.553610730353	0.493753128586	-1.01468767898	0.769615470398	-0.897887451239	0.698264878553	2.0079226372	-1.15026380512	-0.926655847558	1.21419082944	0.649075474666	2.23474184323	-0.0575540654668	-0.664049909308	-1.41862589509	-0.371959586611
('ALYREF Rme1 R197', 'Data-Type: Rme1')	-0.64895859717	-0.0630420126034	-0.0722374831995	-0.379153782851	0.891839956259	0.741192611088	0.409560956579	0.706474419856	1.9509379913	0.290262086534	-1.16959953012	-1.09052847854	-0.114833122749	-0.875114880351	-0.328811518827	0.717070675369	-1.23895992688	-1.34601192689	-0.959017621301	-0.0389180932015	-0.00329499752381	0.405529188739	0.678354690971	-0.0990569862935	0.499973037812	-0.776391529739	1.96266519526	1.96266519526	-1.78721057144	-0.57684512553	1.45888777834	0.494540430717	1.61926053551	-0.856970047028	-0.504654487494	-1.58787471712	-0.271729312733
('FUS Rme1 R218', 'Data-Type: Rme1')	-0.861259473905	-1.27973844789	-1.13027933909	0.0624800559651	0.27019858498	-0.27546156098	1.17919842082	0.650913834184	1.34507308546	0.92614099672	0.466714217692	-0.409071317338	0.380233357319	0.811687416432	-0.410902905835	0.245006059578	-0.710251270711	-0.932734759716	-0.874839273789	0.787644440144	-0.484701004699	-0.113065728606	0.438253096278	-1.63900085293	0.921864923801	-0.89608225829	1.61956963478	1.35253727355	-1.69497949716	-0.27173527202	0.850716034989	0.647258869377	2.45498911406	-0.458664813623	-0.219165915454	-1.64634182176	-1.10220390235
('ZNF598 Rme1 R324', 'Data-Type: Rme1')	-0.940193396544	-0.464047438937	-0.382761717905	-0.368053603311	1.72265530964	1.16956690302	-0.130464633933	0.301811420481	1.8412240244	-0.226190690298	-0.616203331721	-0.424760999709	-0.00881430156654	-0.38767399938	0.464147164227	0.487916330369	-1.31283828185	-1.0241372156	-0.911887373598	1.31244055245	0.464147164227	1.43436296362	0.779835777119	0.00435125647963	0.600716100647	-0.978239803214	1.24703923211	1.24703923211	-0.651441856647	-0.961033925051	0.0680534720555	1.72265530964	0.353627295756	-0.800249544808	-1.19894537395	-1.20867862899	-2.22497339135
('DIDO1 Rme1 R1835', 'Data-Type: Rme1')	-1.7235089045	1.11418147711	-0.137407472753	-2.28223489312	0.281890772704	0.416232521993	-0.303914713421	-0.15735671226	1.1260998054	0.683456448546	0.952462860157	0.0348552717861	-0.907272141321	0.52019567618	-0.815407723652	1.3071019737	-1.14976163441	-0.732283470954	-0.52766316632	-0.180844127454	0.403694043609	1.91578568436	0.90972468614	-0.519099609153	0.183289540065	-0.237277119782	2.0474282756	1.61515090365	-0.761265240653	-0.114578166774	0.198781190683	0.781640528754	-0.137407472753	-1.26674461933	-1.16410876202	-1.36675702034	-0.00707868949198
('ALYREF Rme1 R50', 'Data-Type: Rme1')	0.817168961206	0.626162676312	0.419963909129	1.14650684884	-1.40572657062	0.808424887617	1.06465421088	0.668580446999	0.724457934334	0.499110814396	0.562489823223	-1.03871402146	-0.510411704062	-1.4026939226	0.187062525859	-0.684698070953	-1.10699715277	-1.75954818693	-0.481968695445	0.491746952145	-0.501695599977	0.781550877295	-0.233122250566	-1.06226834776	0.834615339157	-0.236351493726	1.77637004595	2.46622406236	-0.570063410033	-0.326713540984	-0.23499870282	-0.660309101898	1.64808088423	-1.0928626525	-0.575673996681	-1.52630074685	-0.112053031299
('NPM1 AcK K250', 'Data-Type: AcK')	-0.808292496687	-0.0949350597454	-1.64917062492	-0.397311764556	0.776516486837	-0.3916853417	0.464556744813	-0.0583846369072	0.421715393259	1.83779225685	1.01082711955	-0.461002871013	-0.0861847184379	-0.930606338354	0.482805317259	-0.226769260353	-1.02285997586	-1.68277245616	-1.31131022091	1.04960164873	-0.401089724624	1.00664297184	0.906502143898	0.351584259912	0.231033392125	-0.594495923866	0.454465854673	1.46820419849	-1.28261955798	-0.981335950297	1.40052798759	-1.01335869965	1.28545787508	0.40042247052	1.39704310362	0.525117727258	-2.07663133029
('LARP4B Rme1 R419', 'Data-Type: Rme1')	0.0	0.0	0.0	0.0	0.588172136726	0.0	0.385247932015	1.49005974249	-0.416797956579	1.04148056923	1.3578196087	-0.938751554101	-1.44711829287	-1.1606173094	-0.945473583054	0.385247932015	-1.34239108083	-1.01887516556	0.322832964251	0.582402676442	0.293417692033	0.0	0.738415030142	-0.391462645727	0.0804723346212	-0.588498668834	0.48916203315	1.30449393745	-0.641710719587	-0.641710719587	0.636163566208	0.0	1.23660220775	-0.176038937718	1.62700910537	-0.434576550845	-2.4149762839
('MTCH1 Rme1 R29', 'Data-Type: Rme1')	0.612070758513	-0.061268689883	-0.965395455709	-1.42998012075	0.45494162572	0.871103045365	0.586898723713	0.662787954156	0.265409144134	1.5325921168	1.1793156331	-1.25963792064	-0.642597910248	-0.27806341276	0.388293244066	0.367813176617	-1.40700019896	0.2593163246	-0.454794698648	-0.728028076326	-1.2059134887	0.432811962465	0.937224868778	0.0444792139651	-0.765363005519	-0.510170656409	2.27920597848	-0.242761473566	-1.81844099812	-0.599722488551	1.93562239757	0.274710233539	1.40018261492	0.180853780676	0.409737443787	-1.30164156177	-1.40459008439
('HNRNPU AcK K565', 'Data-Type: AcK')	-0.542069329009	1.4840833892	0.527156938203	-0.49720938751	1.4894777694	0.759989265546	-0.76341922271	0.565605559796	0.372554032773	-0.340963219231	-2.10739977746	-0.352719121172	-0.251945631795	-1.48698453604	-0.846762822024	1.12003838702	-0.404299568454	-1.66341023763	-1.20556867519	1.12554613872	-1.05458744013	-0.669574166264	0.76890627744	-1.45308887354	-0.0600341880808	-0.493686452207	0.695506304298	1.56199308168	0.824476373163	-1.31431312572	0.516034274857	1.08945304059	1.18567284846	0.840297970181	0.482376507856	0.727092569743	-0.628224954767
